account_id,customer_id,premise_id,customer_segment,county,account_status,rate_plan_id,meter_id,meter_type,meter_status,total_meter_reads,missing_meter_reads,invalid_meter_reads,total_bills,exception_bills,past_due_bills,total_billing_exceptions,open_billing_exceptions,in_review_billing_exceptions,total_service_requests,open_service_requests,in_progress_service_requests,readiness_flag,readiness_status
ACCT003974,CUST003974,PREM003974,Residential,SANTA CLARA,Active,R-RES-TOU,MTR003974,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003975,CUST003975,PREM003975,Residential,KERN,Active,R-RES-TOU,MTR003975,Smart Meter,Active,12,0,0,12,0,1,0,0,0,1,0,0,1,Ready
ACCT003976,CUST003976,PREM003976,Commercial,SAN FRANCISCO,Active,R-COM-GEN,MTR003976,Smart Meter,Active,12,0,0,12,0,3,0,0,0,0,0,0,1,Ready
ACCT003977,CUST003977,PREM003977,Residential,ALAMEDA,Active,R-RES-TOU,MTR003977,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003978,CUST003978,PREM003978,Residential,FRESNO,Active,R-RES-TOU,MTR003978,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT003979,CUST003979,PREM003979,Residential,SANTA BARBARA,Active,R-RES-TOU,MTR003979,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT003980,CUST003980,PREM003980,Residential,ALAMEDA,Active,R-RES-TOU,MTR003980,Smart Meter,Active,12,0,0,12,0,1,0,0,0,1,1,0,0,Open Service Requests
ACCT003981,CUST003981,PREM003981,Commercial,MADERA,Active,R-COM-GEN,MTR003981,Smart Meter,Active,12,1,0,12,1,0,1,0,0,1,0,0,0,Missing Meter Reads
ACCT003982,CUST003982,PREM003982,Commercial,SANTA BARBARA,Active,R-COM-GEN,MTR003982,Smart Meter,Active,12,1,0,12,1,1,1,0,1,0,0,0,0,Missing Meter Reads
ACCT003983,CUST003983,PREM003983,Residential,SANTA BARBARA,Active,R-RES-TOU,MTR003983,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003984,CUST003984,PREM003984,Residential,SAN FRANCISCO,Active,R-RES-TOU,MTR003984,Smart Meter,Active,12,0,1,12,1,2,1,0,0,1,0,0,0,Invalid Meter Reads
ACCT003985,CUST003985,PREM003985,Commercial,CONTRA COSTA,Inactive,R-COM-GEN,MTR003985,Smart Meter,Inactive,12,0,0,12,12,0,12,1,2,9,1,0,0,Inactive Account
ACCT003986,CUST003986,PREM003986,Industrial,FRESNO,Active,R-IND-GEN,MTR003986,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003987,CUST003987,PREM003987,Residential,MARIN,Active,R-RES-TOU,MTR003987,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003988,CUST003988,PREM003988,Residential,SUTTER,Active,R-RES-TOU,MTR003988,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003989,CUST003989,PREM003989,Residential,SAN JOAQUIN,Active,R-RES-TOU,MTR003989,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003990,CUST003990,PREM003990,Commercial,NEVADA,Active,R-COM-GEN,MTR003990,Smart Meter,Active,12,0,0,12,0,3,0,0,0,0,0,0,1,Ready
ACCT003991,CUST003991,PREM003991,Residential,ALAMEDA,Active,R-RES-TOU,MTR003991,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT003992,CUST003992,PREM003992,Residential,SANTA CLARA,Active,R-RES-TOU,MTR003992,Smart Meter,Active,12,0,0,12,0,3,0,0,0,0,0,0,1,Ready
ACCT003993,CUST003993,PREM003993,Residential,SAN MATEO,Active,R-RES-TOU,MTR003993,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003994,CUST003994,PREM003994,Residential,KERN,Active,R-RES-TOU,MTR003994,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT003995,CUST003995,PREM003995,Residential,ALAMEDA,Active,R-RES-TOU,MTR003995,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003996,CUST003996,PREM003996,Residential,PLACER,Active,R-RES-TOU,MTR003996,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT003997,CUST003997,PREM003997,Residential,SANTA CLARA,Active,R-RES-TOU,MTR003997,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT003998,CUST003998,PREM003998,Residential,HUMBOLDT,Active,R-RES-TOU,MTR003998,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT003999,CUST003999,PREM003999,Residential,SANTA CLARA,Active,R-RES-TOU,MTR003999,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT004000,CUST004000,PREM004000,Residential,TUOLUMNE,Active,R-RES-TOU,MTR004000,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT004001,CUST004001,PREM004001,Residential,YOLO,Active,R-RES-TOU,MTR004001,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT004002,CUST004002,PREM004002,Commercial,PLACER,Active,R-COM-GEN,MTR004002,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT004003,CUST004003,PREM004003,Residential,SOLANO,Active,R-RES-TOU,MTR004003,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT004004,CUST004004,PREM004004,Residential,KERN,Active,R-RES-TOU,MTR004004,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT004005,CUST004005,PREM004005,Residential,COLUSA,Active,R-RES-TOU,MTR004005,Smart Meter,Active,12,0,0,12,0,4,0,0,0,0,0,0,1,Ready
ACCT004006,CUST004006,PREM004006,Residential,SAN MATEO,Active,R-RES-TOU,MTR004006,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT004007,CUST004007,PREM004007,Residential,ALAMEDA,Active,R-RES-TOU,MTR004007,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT004008,CUST004008,PREM004008,Residential,SAN FRANCISCO,Active,R-RES-TOU,MTR004008,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT004009,CUST004009,PREM004009,Residential,KERN,Active,R-RES-TOU,MTR004009,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT004010,CUST004010,PREM004010,Residential,SAN FRANCISCO,Pending Close,R-RES-TOU,MTR004010,Smart Meter,Removed,12,0,0,12,12,0,12,3,4,6,3,1,0,Inactive Account
ACCT004011,CUST004011,PREM004011,Residential,ALAMEDA,Active,R-RES-TOU,MTR004011,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT004012,CUST004012,PREM004012,Residential,SAN MATEO,Active,R-RES-TOU,MTR004012,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT004013,CUST004013,PREM004013,Residential,SANTA CLARA,Active,R-RES-TOU,MTR004013,Smart Meter,Active,12,1,1,12,2,1,2,1,0,1,0,0,0,Missing Meter Reads
ACCT004014,CUST004014,PREM004014,Residential,CONTRA COSTA,Active,R-RES-TOU,MTR004014,Smart Meter,Active,12,0,0,12,0,1,0,0,0,1,0,0,1,Ready
ACCT004015,CUST004015,PREM004015,Residential,ALAMEDA,Active,R-RES-TOU,MTR004015,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT004016,CUST004016,PREM004016,Residential,GLENN,Active,R-RES-TOU,MTR004016,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT004017,CUST004017,PREM004017,Commercial,SANTA CLARA,Inactive,R-COM-GEN,MTR004017,Smart Meter,Inactive,12,0,0,12,12,0,12,2,1,5,0,0,0,Inactive Account
ACCT004018,CUST004018,PREM004018,Commercial,SAN JOAQUIN,Active,R-COM-GEN,MTR004018,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT004019,CUST004019,PREM004019,Residential,CONTRA COSTA,Inactive,R-RES-TOU,MTR004019,Smart Meter,Inactive,12,0,1,12,12,0,12,1,4,7,1,1,0,Inactive Account
ACCT004020,CUST004020,PREM004020,Residential,FRESNO,Active,R-RES-TOU,MTR004020,Smart Meter,Active,12,0,1,12,1,1,1,0,0,0,0,0,0,Invalid Meter Reads
ACCT004021,CUST004021,PREM004021,Residential,ALAMEDA,Active,R-RES-TOU,MTR004021,Smart Meter,Active,12,1,1,12,2,0,2,1,0,2,0,0,0,Missing Meter Reads
ACCT004022,CUST004022,PREM004022,Residential,MONTEREY,Active,R-RES-TOU,MTR004022,Smart Meter,Active,12,0,0,12,0,1,0,0,0,1,0,1,0,Open Service Requests
ACCT004023,CUST004023,PREM004023,Residential,KERN,Active,R-RES-TOU,MTR004023,Smart Meter,Active,12,1,0,12,1,0,1,0,0,0,0,0,0,Missing Meter Reads
ACCT004024,CUST004024,PREM004024,Commercial,ALAMEDA,Active,R-COM-GEN,MTR004024,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT004025,CUST004025,PREM004025,Residential,PLACER,Active,R-RES-TOU,MTR004025,Smart Meter,Active,12,0,0,12,0,0,0,0,0,1,0,1,0,Open Service Requests
ACCT004026,CUST004026,PREM004026,Commercial,KERN,Active,R-COM-GEN,MTR004026,Smart Meter,Active,12,1,0,12,1,0,1,0,0,0,0,0,0,Missing Meter Reads
ACCT004027,CUST004027,PREM004027,Residential,SAN FRANCISCO,Active,R-RES-TOU,MTR004027,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT004028,CUST004028,PREM004028,Residential,SANTA CLARA,Active,R-RES-TOU,MTR004028,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT004029,CUST004029,PREM004029,Residential,YUBA,Active,R-RES-TOU,MTR004029,Smart Meter,Active,12,0,0,12,0,1,0,0,0,1,0,0,1,Ready
ACCT004030,CUST004030,PREM004030,Residential,KERN,Active,R-RES-TOU,MTR004030,Legacy Meter,Active,12,0,0,12,0,3,0,0,0,0,0,0,1,Ready
ACCT004031,CUST004031,PREM004031,Residential,SAN MATEO,Active,R-RES-TOU,MTR004031,Smart Meter,Active,12,0,1,12,1,0,1,0,1,1,0,0,0,Invalid Meter Reads
ACCT004032,CUST004032,PREM004032,Residential,FRESNO,Active,R-RES-TOU,MTR004032,Smart Meter,Active,12,0,0,12,0,2,0,0,0,1,0,0,1,Ready
ACCT004033,CUST004033,PREM004033,Residential,SAN MATEO,Active,R-RES-TOU,MTR004033,Smart Meter,Active,12,1,0,12,1,2,1,1,0,2,2,0,0,Missing Meter Reads
ACCT004034,CUST004034,PREM004034,Mining,SAN JOAQUIN,Active,R-MIN-GEN,MTR004034,Smart Meter,Active,12,0,1,12,1,1,1,0,0,0,0,0,0,Invalid Meter Reads
ACCT004035,CUST004035,PREM004035,Residential,KERN,Active,R-RES-TOU,MTR004035,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT004036,CUST004036,PREM004036,"Transportation, Communications, & Utilities",FRESNO,Active,R-TCU-GEN,MTR004036,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT004037,CUST004037,PREM004037,"Transportation, Communications, & Utilities",SANTA CLARA,Active,R-TCU-GEN,MTR004037,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT004038,CUST004038,PREM004038,Residential,SAN JOAQUIN,Active,R-RES-TOU,MTR004038,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT004039,CUST004039,PREM004039,Residential,SOLANO,Active,R-RES-TOU,MTR004039,Smart Meter,Active,12,0,0,12,0,3,0,0,0,0,0,0,1,Ready
ACCT004040,CUST004040,PREM004040,Residential,SANTA CLARA,Active,R-RES-TOU,MTR004040,Smart Meter,Active,12,0,1,12,1,1,1,0,1,0,0,0,0,Invalid Meter Reads
ACCT004041,CUST004041,PREM004041,Commercial,SANTA CLARA,Active,R-COM-GEN,MTR004041,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT004042,CUST004042,PREM004042,Residential,ALAMEDA,Active,R-RES-TOU,MTR004042,Smart Meter,Active,12,1,0,12,1,0,1,1,0,0,0,0,0,Missing Meter Reads
ACCT004043,CUST004043,PREM004043,Residential,HUMBOLDT,Active,R-RES-TOU,MTR004043,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT004044,CUST004044,PREM004044,Residential,ALAMEDA,Active,R-RES-TOU,MTR004044,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT004045,CUST004045,PREM004045,Residential,KERN,Active,R-RES-TOU,MTR004045,Smart Meter,Active,12,0,0,12,0,4,0,0,0,0,0,0,1,Ready
ACCT004046,CUST004046,PREM004046,Residential,CONTRA COSTA,Active,R-RES-TOU,MTR004046,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT004047,CUST004047,PREM004047,Residential,KERN,Active,R-RES-TOU,MTR004047,Smart Meter,Active,12,1,0,12,1,2,1,0,0,1,1,0,0,Missing Meter Reads
ACCT004048,CUST004048,PREM004048,Residential,SAN FRANCISCO,Active,R-RES-TOU,MTR004048,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT004049,CUST004049,PREM004049,Commercial,NAPA,Active,R-COM-GEN,MTR004049,Smart Meter,Active,12,1,1,12,2,0,2,1,0,1,0,0,0,Missing Meter Reads
ACCT004050,CUST004050,PREM004050,Residential,PLACER,Active,R-RES-TOU,MTR004050,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT004051,CUST004051,PREM004051,Industrial,SAN JOAQUIN,Active,R-IND-GEN,MTR004051,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT004052,CUST004052,PREM004052,Residential,SAN FRANCISCO,Active,R-RES-TOU,MTR004052,Legacy Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT004053,CUST004053,PREM004053,Commercial,CONTRA COSTA,Active,R-COM-GEN,MTR004053,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT004054,CUST004054,PREM004054,Residential,ALAMEDA,Active,R-RES-TOU,MTR004054,Smart Meter,Active,12,0,0,12,0,0,0,0,0,1,0,1,0,Open Service Requests
ACCT004055,CUST004055,PREM004055,Residential,SAN FRANCISCO,Active,R-RES-TOU,MTR004055,Smart Meter,Active,12,0,1,12,1,2,1,0,0,1,0,0,0,Invalid Meter Reads
ACCT004056,CUST004056,PREM004056,Residential,NAPA,Active,R-RES-TOU,MTR004056,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT004057,CUST004057,PREM004057,Commercial,BUTTE,Active,R-COM-GEN,MTR004057,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT004058,CUST004058,PREM004058,Residential,SANTA CLARA,Active,R-RES-TOU,MTR004058,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT004059,CUST004059,PREM004059,Commercial,SANTA CLARA,Active,R-COM-GEN,MTR004059,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT004060,CUST004060,PREM004060,Mining,SANTA CLARA,Pending Close,R-MIN-GEN,MTR004060,Smart Meter,Inactive,12,0,0,12,12,0,12,3,2,7,1,2,0,Inactive Account
ACCT004061,CUST004061,PREM004061,Residential,YOLO,Active,R-RES-TOU,MTR004061,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT004062,CUST004062,PREM004062,Residential,BUTTE,Inactive,R-RES-TOU,MTR004062,Smart Meter,Inactive,12,1,0,12,12,0,12,4,1,5,2,1,0,Inactive Account
ACCT004063,CUST004063,PREM004063,Residential,MERCED,Active,R-RES-TOU,MTR004063,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT004064,CUST004064,PREM004064,Residential,KERN,Active,R-RES-TOU,MTR004064,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT004065,CUST004065,PREM004065,Commercial,KERN,Active,R-COM-GEN,MTR004065,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT004066,CUST004066,PREM004066,Residential,KERN,Active,R-RES-TOU,MTR004066,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT004067,CUST004067,PREM004067,Residential,ALAMEDA,Inactive,R-RES-TOU,MTR004067,Smart Meter,Removed,12,0,0,12,12,0,12,4,2,6,1,3,0,Inactive Account
ACCT004068,CUST004068,PREM004068,"Transportation, Communications, & Utilities",KERN,Active,R-TCU-GEN,MTR004068,Smart Meter,Active,12,2,1,12,3,0,3,0,0,1,0,0,0,Missing Meter Reads
ACCT004069,CUST004069,PREM004069,Residential,CONTRA COSTA,Active,R-RES-TOU,MTR004069,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT004070,CUST004070,PREM004070,Commercial,SANTA CLARA,Active,R-COM-GEN,MTR004070,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT004071,CUST004071,PREM004071,Residential,SONOMA,Active,R-RES-TOU,MTR004071,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT004072,CUST004072,PREM004072,Residential,MADERA,Active,R-RES-TOU,MTR004072,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT004073,CUST004073,PREM004073,Residential,KERN,Active,R-RES-TOU,MTR004073,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT004074,CUST004074,PREM004074,Residential,PLACER,Active,R-RES-TOU,MTR004074,Smart Meter,Active,12,1,0,12,1,2,1,1,0,0,0,0,0,Missing Meter Reads
ACCT004075,CUST004075,PREM004075,Residential,MARIN,Active,R-RES-TOU,MTR004075,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT004076,CUST004076,PREM004076,Residential,SOLANO,Active,R-RES-TOU,MTR004076,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT004077,CUST004077,PREM004077,Residential,MERCED,Active,R-RES-TOU,MTR004077,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT004078,CUST004078,PREM004078,Residential,MADERA,Active,R-RES-TOU,MTR004078,Smart Meter,Active,12,1,0,12,1,1,1,0,0,0,0,0,0,Missing Meter Reads
ACCT004079,CUST004079,PREM004079,Residential,FRESNO,Active,R-RES-TOU,MTR004079,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT004080,CUST004080,PREM004080,Residential,SANTA CLARA,Active,R-RES-TOU,MTR004080,Legacy Meter,Active,12,1,0,12,1,0,1,1,0,0,0,0,0,Missing Meter Reads
ACCT004081,CUST004081,PREM004081,Residential,SAN MATEO,Active,R-RES-TOU,MTR004081,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT004082,CUST004082,PREM004082,Residential,KERN,Active,R-RES-TOU,MTR004082,Legacy Meter,Active,12,0,1,12,1,0,1,1,0,1,0,0,0,Invalid Meter Reads
ACCT004083,CUST004083,PREM004083,Residential,ALAMEDA,Inactive,R-RES-TOU,MTR004083,Smart Meter,Removed,12,1,0,12,12,0,12,6,0,10,1,3,0,Inactive Account
ACCT004084,CUST004084,PREM004084,Residential,MADERA,Active,R-RES-TOU,MTR004084,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT004085,CUST004085,PREM004085,Residential,ALAMEDA,Active,R-RES-TOU,MTR004085,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT004086,CUST004086,PREM004086,Residential,SANTA CLARA,Active,R-RES-TOU,MTR004086,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT004087,CUST004087,PREM004087,Residential,KERN,Active,R-RES-TOU,MTR004087,Smart Meter,Active,12,1,0,12,1,1,1,1,0,1,1,0,0,Missing Meter Reads
ACCT004088,CUST004088,PREM004088,Residential,HUMBOLDT,Active,R-RES-TOU,MTR004088,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT004089,CUST004089,PREM004089,Commercial,SANTA CLARA,Active,R-COM-GEN,MTR004089,Smart Meter,Active,12,0,0,12,0,0,0,0,0,1,0,0,1,Ready
ACCT004090,CUST004090,PREM004090,Residential,EL DORADO,Active,R-RES-TOU,MTR004090,Legacy Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT004091,CUST004091,PREM004091,Residential,KERN,Inactive,R-RES-TOU,MTR004091,Smart Meter,Inactive,12,0,0,12,12,0,12,5,1,4,1,0,0,Inactive Account
ACCT004092,CUST004092,PREM004092,Residential,CONTRA COSTA,Active,R-RES-TOU,MTR004092,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT004093,CUST004093,PREM004093,Residential,KERN,Active,R-RES-TOU,MTR004093,Smart Meter,Active,12,0,1,12,1,3,1,0,1,0,0,0,0,Invalid Meter Reads
ACCT004094,CUST004094,PREM004094,Industrial,FRESNO,Inactive,R-IND-GEN,MTR004094,Smart Meter,Inactive,12,1,0,12,12,0,12,3,3,7,2,0,0,Inactive Account
ACCT004095,CUST004095,PREM004095,Residential,KERN,Active,R-RES-TOU,MTR004095,Smart Meter,Active,12,1,0,12,1,0,1,0,0,0,0,0,0,Missing Meter Reads
ACCT004096,CUST004096,PREM004096,Residential,MONTEREY,Active,R-RES-TOU,MTR004096,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT004097,CUST004097,PREM004097,Residential,ALAMEDA,Active,R-RES-TOU,MTR004097,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT004098,CUST004098,PREM004098,Residential,SANTA CLARA,Inactive,R-RES-TOU,MTR004098,Smart Meter,Inactive,12,0,0,12,12,0,12,4,4,5,2,1,0,Inactive Account
ACCT004099,CUST004099,PREM004099,Residential,AMADOR,Active,R-RES-TOU,MTR004099,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT004100,CUST004100,PREM004100,Residential,MARIN,Active,R-RES-TOU,MTR004100,Smart Meter,Active,12,0,0,12,0,3,0,0,0,0,0,0,1,Ready
ACCT004101,CUST004101,PREM004101,Residential,SAN FRANCISCO,Active,R-RES-TOU,MTR004101,Legacy Meter,Active,12,1,0,12,1,4,1,1,0,0,0,0,0,Missing Meter Reads
ACCT004102,CUST004102,PREM004102,Residential,MERCED,Active,R-RES-TOU,MTR004102,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT004103,CUST004103,PREM004103,Residential,ALAMEDA,Active,R-RES-TOU,MTR004103,Smart Meter,Active,12,1,0,12,1,2,1,0,0,1,0,0,0,Missing Meter Reads
ACCT004104,CUST004104,PREM004104,Residential,FRESNO,Active,R-RES-TOU,MTR004104,Smart Meter,Active,12,1,0,12,1,0,1,0,1,1,0,0,0,Missing Meter Reads
ACCT004105,CUST004105,PREM004105,Residential,SANTA CLARA,Active,R-RES-TOU,MTR004105,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT004106,CUST004106,PREM004106,Residential,ALAMEDA,Active,R-RES-TOU,MTR004106,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT004107,CUST004107,PREM004107,Agriculture And Water Pumping,SANTA CLARA,Active,R-AGR-PUMP,MTR004107,Smart Meter,Active,12,1,1,12,2,2,2,1,0,0,0,0,0,Missing Meter Reads
ACCT004108,CUST004108,PREM004108,Residential,SAN JOAQUIN,Active,R-RES-TOU,MTR004108,Legacy Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT004109,CUST004109,PREM004109,Commercial,SANTA CLARA,Active,R-COM-GEN,MTR004109,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT004110,CUST004110,PREM004110,Residential,FRESNO,Active,R-RES-TOU,MTR004110,Smart Meter,Active,12,1,1,12,2,1,2,0,0,1,0,0,0,Missing Meter Reads
ACCT004111,CUST004111,PREM004111,Residential,SUTTER,Active,R-RES-TOU,MTR004111,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT004112,CUST004112,PREM004112,Residential,PLACER,Active,R-RES-TOU,MTR004112,Smart Meter,Active,12,1,0,12,1,2,1,1,0,1,1,0,0,Missing Meter Reads
ACCT004113,CUST004113,PREM004113,Residential,PLACER,Active,R-RES-TOU,MTR004113,Legacy Meter,Active,12,0,0,12,0,4,0,0,0,1,0,0,1,Ready
ACCT004114,CUST004114,PREM004114,Residential,KERN,Active,R-RES-TOU,MTR004114,Smart Meter,Active,12,0,0,12,0,0,0,0,0,1,0,0,1,Ready
ACCT004115,CUST004115,PREM004115,Residential,ALAMEDA,Active,R-RES-TOU,MTR004115,Smart Meter,Active,12,0,0,12,0,2,0,0,0,0,0,0,1,Ready
ACCT004116,CUST004116,PREM004116,Residential,KERN,Active,R-RES-TOU,MTR004116,Smart Meter,Active,12,1,0,12,1,0,1,1,0,0,0,0,0,Missing Meter Reads
ACCT004117,CUST004117,PREM004117,Commercial,SAN LUIS OBISPO,Active,R-COM-GEN,MTR004117,Smart Meter,Active,12,1,0,12,1,0,1,0,0,1,0,0,0,Missing Meter Reads
ACCT004118,CUST004118,PREM004118,Residential,SHASTA,Active,R-RES-TOU,MTR004118,Smart Meter,Active,12,1,0,12,1,0,1,0,1,0,0,0,0,Missing Meter Reads
ACCT004119,CUST004119,PREM004119,Residential,AMADOR,Pending Close,R-RES-TOU,MTR004119,Smart Meter,Inactive,12,0,0,12,12,0,12,2,1,6,3,0,0,Inactive Account
ACCT004120,CUST004120,PREM004120,Residential,MONTEREY,Active,R-RES-TOU,MTR004120,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT004121,CUST004121,PREM004121,Residential,SONOMA,Active,R-RES-TOU,MTR004121,Smart Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT004122,CUST004122,PREM004122,Residential,KERN,Active,R-RES-TOU,MTR004122,Smart Meter,Active,12,0,0,12,0,0,0,0,0,0,0,0,1,Ready
ACCT004123,CUST004123,PREM004123,Residential,FRESNO,Active,R-RES-TOU,MTR004123,Smart Meter,Active,12,1,0,12,1,1,1,0,0,0,0,0,0,Missing Meter Reads
ACCT004124,CUST004124,PREM004124,Commercial,SONOMA,Active,R-COM-GEN,MTR004124,Legacy Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
ACCT004125,CUST004125,PREM004125,Residential,KERN,Active,R-RES-TOU,MTR004125,Legacy Meter,Active,12,0,0,12,0,1,0,0,0,0,0,0,1,Ready
