exception_id,bill_id,account_id,customer_id,billing_cycle_id,customer_segment,county,exception_type,severity,created_date,resolved_date,resolution_status
EXC00004918,BILL00053726,ACCT004478,CUST004478,2024-02,Residential,MONTEREY,Inactive Account,High,2024-03-03,,Open
EXC00004919,BILL00053727,ACCT004478,CUST004478,2024-03,Residential,MONTEREY,Inactive Account,High,2024-04-03,,Open
EXC00004920,BILL00053728,ACCT004478,CUST004478,2024-04,Residential,MONTEREY,Inactive Account,High,2024-05-03,2024-05-15,Resolved
EXC00004921,BILL00053729,ACCT004478,CUST004478,2024-05,Residential,MONTEREY,Inactive Account,High,2024-06-03,,Open
EXC00004922,BILL00053730,ACCT004478,CUST004478,2024-06,Residential,MONTEREY,Inactive Account,High,2024-07-03,,Open
EXC00004923,BILL00053731,ACCT004478,CUST004478,2024-07,Residential,MONTEREY,Inactive Account,High,2024-08-03,2024-08-05,Resolved
EXC00004924,BILL00053732,ACCT004478,CUST004478,2024-08,Residential,MONTEREY,Inactive Account,High,2024-09-03,2024-09-15,Resolved
EXC00004925,BILL00053733,ACCT004478,CUST004478,2024-09,Residential,MONTEREY,Inactive Account,High,2024-10-03,2024-10-06,Resolved
EXC00004926,BILL00053734,ACCT004478,CUST004478,2024-10,Residential,MONTEREY,Inactive Account,High,2024-11-03,2024-11-05,Resolved
EXC00004927,BILL00053735,ACCT004478,CUST004478,2024-11,Residential,MONTEREY,Inactive Account,High,2024-12-03,2024-12-09,Resolved
EXC00004928,BILL00053736,ACCT004478,CUST004478,2024-12,Residential,MONTEREY,Inactive Account,High,2025-01-03,,Open
EXC00004929,BILL00053779,ACCT004482,CUST004482,2024-07,Residential,ALAMEDA,Missing Meter Read,Medium,2024-08-03,2024-08-10,Resolved
EXC00004930,BILL00053840,ACCT004487,CUST004487,2024-08,Residential,CONTRA COSTA,Missing Meter Read,Medium,2024-09-03,2024-09-13,Resolved
EXC00004931,BILL00053941,ACCT004496,CUST004496,2024-01,Residential,KERN,Missing Meter Read,Medium,2024-02-03,2024-02-08,Resolved
EXC00004932,BILL00053955,ACCT004497,CUST004497,2024-03,Residential,KERN,Invalid Meter Read,High,2024-04-03,2024-04-05,Resolved
EXC00004933,BILL00053964,ACCT004497,CUST004497,2024-12,Residential,KERN,Invalid Meter Read,High,2025-01-03,2025-01-11,Resolved
EXC00004934,BILL00053972,ACCT004498,CUST004498,2024-08,Residential,KERN,Missing Meter Read,Medium,2024-09-03,,Open
EXC00004935,BILL00054080,ACCT004507,CUST004507,2024-08,Residential,SANTA CLARA,Missing Meter Read,Medium,2024-09-03,2024-09-15,Resolved
EXC00004936,BILL00054089,ACCT004508,CUST004508,2024-05,Residential,EL DORADO,Missing Meter Read,Medium,2024-06-03,,Open
EXC00004937,BILL00054133,ACCT004512,CUST004512,2024-01,Residential,PLACER,Missing Meter Read,Medium,2024-02-03,2024-02-15,Resolved
EXC00004938,BILL00054188,ACCT004516,CUST004516,2024-08,Residential,SANTA CLARA,Missing Meter Read,Medium,2024-09-03,2024-09-14,Resolved
EXC00004939,BILL00054217,ACCT004519,CUST004519,2024-01,Residential,PLACER,Inactive Account,High,2024-02-03,2024-02-05,Resolved
EXC00004940,BILL00054218,ACCT004519,CUST004519,2024-02,Residential,PLACER,Inactive Account,High,2024-03-03,,Open
EXC00004941,BILL00054219,ACCT004519,CUST004519,2024-03,Residential,PLACER,Inactive Account,High,2024-04-03,,In Review
EXC00004942,BILL00054220,ACCT004519,CUST004519,2024-04,Residential,PLACER,Inactive Account,High,2024-05-03,2024-05-11,Resolved
EXC00004943,BILL00054221,ACCT004519,CUST004519,2024-05,Residential,PLACER,Inactive Account,High,2024-06-03,,Open
EXC00004944,BILL00054222,ACCT004519,CUST004519,2024-06,Residential,PLACER,Inactive Account,High,2024-07-03,,In Review
EXC00004945,BILL00054223,ACCT004519,CUST004519,2024-07,Residential,PLACER,Inactive Account,High,2024-08-03,,Open
EXC00004946,BILL00054224,ACCT004519,CUST004519,2024-08,Residential,PLACER,Inactive Account,High,2024-09-03,,Open
EXC00004947,BILL00054225,ACCT004519,CUST004519,2024-09,Residential,PLACER,Inactive Account,High,2024-10-03,2024-10-06,Resolved
EXC00004948,BILL00054226,ACCT004519,CUST004519,2024-10,Residential,PLACER,Inactive Account,High,2024-11-03,,Open
EXC00004949,BILL00054227,ACCT004519,CUST004519,2024-11,Residential,PLACER,Inactive Account,High,2024-12-03,2024-12-12,Resolved
EXC00004950,BILL00054228,ACCT004519,CUST004519,2024-12,Residential,PLACER,Inactive Account,High,2025-01-03,2025-01-12,Resolved
EXC00004951,BILL00054244,ACCT004521,CUST004521,2024-04,Commercial,ALAMEDA,Missing Meter Read,Medium,2024-05-03,2024-05-15,Resolved
EXC00004952,BILL00054249,ACCT004521,CUST004521,2024-09,Commercial,ALAMEDA,Invalid Meter Read,High,2024-10-03,2024-10-07,Resolved
EXC00004953,BILL00054253,ACCT004522,CUST004522,2024-01,Residential,EL DORADO,Inactive Account,High,2024-02-03,2024-02-07,Resolved
EXC00004954,BILL00054254,ACCT004522,CUST004522,2024-02,Residential,EL DORADO,Inactive Account,High,2024-03-03,,Open
EXC00004955,BILL00054255,ACCT004522,CUST004522,2024-03,Residential,EL DORADO,Inactive Account,High,2024-04-03,2024-04-10,Resolved
EXC00004956,BILL00054256,ACCT004522,CUST004522,2024-04,Residential,EL DORADO,Inactive Account,High,2024-05-03,2024-05-16,Resolved
EXC00004957,BILL00054257,ACCT004522,CUST004522,2024-05,Residential,EL DORADO,Inactive Account,High,2024-06-03,,Open
EXC00004958,BILL00054258,ACCT004522,CUST004522,2024-06,Residential,EL DORADO,Inactive Account,High,2024-07-03,,Open
EXC00004959,BILL00054259,ACCT004522,CUST004522,2024-07,Residential,EL DORADO,Inactive Account,High,2024-08-03,,Open
EXC00004960,BILL00054260,ACCT004522,CUST004522,2024-08,Residential,EL DORADO,Inactive Account,High,2024-09-03,2024-09-13,Resolved
EXC00004961,BILL00054261,ACCT004522,CUST004522,2024-09,Residential,EL DORADO,Inactive Account,High,2024-10-03,,Open
EXC00004962,BILL00054262,ACCT004522,CUST004522,2024-10,Residential,EL DORADO,Inactive Account,High,2024-11-03,,Open
EXC00004963,BILL00054263,ACCT004522,CUST004522,2024-11,Residential,EL DORADO,Inactive Account,High,2024-12-03,,Open
EXC00004964,BILL00054264,ACCT004522,CUST004522,2024-12,Residential,EL DORADO,Inactive Account,High,2025-01-03,2025-01-05,Resolved
EXC00004965,BILL00054280,ACCT004524,CUST004524,2024-04,Residential,FRESNO,Missing Meter Read,Medium,2024-05-03,2024-05-16,Resolved
EXC00004966,BILL00054282,ACCT004524,CUST004524,2024-06,Residential,FRESNO,Missing Meter Read,Medium,2024-07-03,2024-07-04,Resolved
EXC00004967,BILL00054285,ACCT004524,CUST004524,2024-09,Residential,FRESNO,Missing Meter Read,Medium,2024-10-03,,Open
EXC00004968,BILL00054286,ACCT004524,CUST004524,2024-10,Residential,FRESNO,Missing Meter Read,Medium,2024-11-03,2024-11-10,Resolved
EXC00004969,BILL00054290,ACCT004525,CUST004525,2024-02,Commercial,GLENN,Missing Meter Read,Medium,2024-03-03,2024-03-14,Resolved
EXC00004970,BILL00054341,ACCT004529,CUST004529,2024-05,Residential,SHASTA,Invalid Meter Read,High,2024-06-03,,Open
EXC00004971,BILL00054373,ACCT004532,CUST004532,2024-01,Residential,TUOLUMNE,Inactive Account,High,2024-02-03,2024-02-13,Resolved
EXC00004972,BILL00054374,ACCT004532,CUST004532,2024-02,Residential,TUOLUMNE,Inactive Account,High,2024-03-03,2024-03-04,Resolved
EXC00004973,BILL00054375,ACCT004532,CUST004532,2024-03,Residential,TUOLUMNE,Inactive Account,High,2024-04-03,,Open
EXC00004974,BILL00054376,ACCT004532,CUST004532,2024-04,Residential,TUOLUMNE,Inactive Account,High,2024-05-03,,Open
EXC00004975,BILL00054377,ACCT004532,CUST004532,2024-05,Residential,TUOLUMNE,Inactive Account,High,2024-06-03,,In Review
EXC00004976,BILL00054378,ACCT004532,CUST004532,2024-06,Residential,TUOLUMNE,Inactive Account,High,2024-07-03,,In Review
EXC00004977,BILL00054379,ACCT004532,CUST004532,2024-07,Residential,TUOLUMNE,Inactive Account,High,2024-08-03,,In Review
EXC00004978,BILL00054380,ACCT004532,CUST004532,2024-08,Residential,TUOLUMNE,Inactive Account,High,2024-09-03,,Open
EXC00004979,BILL00054381,ACCT004532,CUST004532,2024-09,Residential,TUOLUMNE,Inactive Account,High,2024-10-03,2024-10-15,Resolved
EXC00004980,BILL00054382,ACCT004532,CUST004532,2024-10,Residential,TUOLUMNE,Inactive Account,High,2024-11-03,2024-11-08,Resolved
EXC00004981,BILL00054383,ACCT004532,CUST004532,2024-11,Residential,TUOLUMNE,Inactive Account,High,2024-12-03,,In Review
EXC00004982,BILL00054384,ACCT004532,CUST004532,2024-12,Residential,TUOLUMNE,Inactive Account,High,2025-01-03,,Open
EXC00004983,BILL00054427,ACCT004536,CUST004536,2024-07,Residential,KERN,Missing Meter Read,Medium,2024-08-03,,In Review
EXC00004984,BILL00054459,ACCT004539,CUST004539,2024-03,Residential,CONTRA COSTA,Invalid Meter Read,High,2024-04-03,,Open
EXC00004985,BILL00054550,ACCT004546,CUST004546,2024-10,Commercial,SANTA CLARA,Invalid Meter Read,High,2024-11-03,2024-11-07,Resolved
EXC00004986,BILL00054581,ACCT004549,CUST004549,2024-05,Residential,KERN,Missing Meter Read,Medium,2024-06-03,,Open
EXC00004987,BILL00054754,ACCT004563,CUST004563,2024-10,Commercial,FRESNO,Missing Meter Read,Medium,2024-11-03,,In Review
EXC00004988,BILL00054772,ACCT004565,CUST004565,2024-04,Residential,MARIN,Invalid Meter Read,High,2024-05-03,2024-05-15,Resolved
EXC00004989,BILL00054787,ACCT004566,CUST004566,2024-07,Commercial,SAN MATEO,Missing Meter Read,Medium,2024-08-03,2024-08-15,Resolved
EXC00004990,BILL00054793,ACCT004567,CUST004567,2024-01,Residential,SANTA CRUZ,Inactive Account,High,2024-02-03,,Open
EXC00004991,BILL00054794,ACCT004567,CUST004567,2024-02,Residential,SANTA CRUZ,Inactive Account,High,2024-03-03,,Open
EXC00004992,BILL00054795,ACCT004567,CUST004567,2024-03,Residential,SANTA CRUZ,Inactive Account,High,2024-04-03,,In Review
EXC00004993,BILL00054796,ACCT004567,CUST004567,2024-04,Residential,SANTA CRUZ,Inactive Account,High,2024-05-03,2024-05-14,Resolved
EXC00004994,BILL00054797,ACCT004567,CUST004567,2024-05,Residential,SANTA CRUZ,Inactive Account,High,2024-06-03,2024-06-10,Resolved
EXC00004995,BILL00054798,ACCT004567,CUST004567,2024-06,Residential,SANTA CRUZ,Inactive Account,High,2024-07-03,,Open
EXC00004996,BILL00054799,ACCT004567,CUST004567,2024-07,Residential,SANTA CRUZ,Inactive Account,High,2024-08-03,,In Review
EXC00004997,BILL00054800,ACCT004567,CUST004567,2024-08,Residential,SANTA CRUZ,Inactive Account,High,2024-09-03,2024-09-13,Resolved
EXC00004998,BILL00054801,ACCT004567,CUST004567,2024-09,Residential,SANTA CRUZ,Inactive Account,High,2024-10-03,,In Review
EXC00004999,BILL00054802,ACCT004567,CUST004567,2024-10,Residential,SANTA CRUZ,Inactive Account,High,2024-11-03,2024-11-16,Resolved
EXC00005000,BILL00054803,ACCT004567,CUST004567,2024-11,Residential,SANTA CRUZ,Inactive Account,High,2024-12-03,2024-12-14,Resolved
EXC00005001,BILL00054804,ACCT004567,CUST004567,2024-12,Residential,SANTA CRUZ,Inactive Account,High,2025-01-03,2025-01-10,Resolved
EXC00005002,BILL00054818,ACCT004569,CUST004569,2024-02,Residential,KERN,Invalid Meter Read,High,2024-03-03,2024-03-05,Resolved
EXC00005003,BILL00054825,ACCT004569,CUST004569,2024-09,Residential,KERN,Missing Meter Read,Medium,2024-10-03,2024-10-04,Resolved
EXC00005004,BILL00054827,ACCT004569,CUST004569,2024-11,Residential,KERN,Invalid Meter Read,High,2024-12-03,2024-12-07,Resolved
EXC00005005,BILL00054846,ACCT004571,CUST004571,2024-06,Residential,KERN,Missing Meter Read,Medium,2024-07-03,,In Review
EXC00005006,BILL00054851,ACCT004571,CUST004571,2024-11,Residential,KERN,Missing Meter Read,Medium,2024-12-03,2024-12-11,Resolved
EXC00005007,BILL00054852,ACCT004571,CUST004571,2024-12,Residential,KERN,Invalid Meter Read,High,2025-01-03,2025-01-04,Resolved
EXC00005008,BILL00054853,ACCT004572,CUST004572,2024-01,Residential,SANTA CLARA,Inactive Account,High,2024-02-03,,Open
EXC00005009,BILL00054854,ACCT004572,CUST004572,2024-02,Residential,SANTA CLARA,Inactive Account,High,2024-03-03,,Open
EXC00005010,BILL00054855,ACCT004572,CUST004572,2024-03,Residential,SANTA CLARA,Inactive Account,High,2024-04-03,,In Review
EXC00005011,BILL00054856,ACCT004572,CUST004572,2024-04,Residential,SANTA CLARA,Inactive Account,High,2024-05-03,2024-05-11,Resolved
EXC00005012,BILL00054857,ACCT004572,CUST004572,2024-05,Residential,SANTA CLARA,Inactive Account,High,2024-06-03,,Open
EXC00005013,BILL00054858,ACCT004572,CUST004572,2024-06,Residential,SANTA CLARA,Inactive Account,High,2024-07-03,,Open
EXC00005014,BILL00054859,ACCT004572,CUST004572,2024-07,Residential,SANTA CLARA,Inactive Account,High,2024-08-03,2024-08-17,Resolved
EXC00005015,BILL00054860,ACCT004572,CUST004572,2024-08,Residential,SANTA CLARA,Inactive Account,High,2024-09-03,2024-09-16,Resolved
EXC00005016,BILL00054861,ACCT004572,CUST004572,2024-09,Residential,SANTA CLARA,Inactive Account,High,2024-10-03,2024-10-13,Resolved
EXC00005017,BILL00054862,ACCT004572,CUST004572,2024-10,Residential,SANTA CLARA,Inactive Account,High,2024-11-03,2024-11-04,Resolved
EXC00005018,BILL00054863,ACCT004572,CUST004572,2024-11,Residential,SANTA CLARA,Inactive Account,High,2024-12-03,,Open
EXC00005019,BILL00054864,ACCT004572,CUST004572,2024-12,Residential,SANTA CLARA,Inactive Account,High,2025-01-03,2025-01-07,Resolved
EXC00005020,BILL00054913,ACCT004577,CUST004577,2024-01,Residential,FRESNO,Inactive Account,High,2024-02-03,2024-02-13,Resolved
EXC00005021,BILL00054914,ACCT004577,CUST004577,2024-02,Residential,FRESNO,Inactive Account,High,2024-03-03,2024-03-12,Resolved
EXC00005022,BILL00054915,ACCT004577,CUST004577,2024-03,Residential,FRESNO,Inactive Account,High,2024-04-03,2024-04-14,Resolved
EXC00005023,BILL00054916,ACCT004577,CUST004577,2024-04,Residential,FRESNO,Inactive Account,High,2024-05-03,,Open
EXC00005024,BILL00054917,ACCT004577,CUST004577,2024-05,Residential,FRESNO,Inactive Account,High,2024-06-03,,Open
EXC00005025,BILL00054918,ACCT004577,CUST004577,2024-06,Residential,FRESNO,Inactive Account,High,2024-07-03,2024-07-07,Resolved
EXC00005026,BILL00054919,ACCT004577,CUST004577,2024-07,Residential,FRESNO,Inactive Account,High,2024-08-03,2024-08-14,Resolved
EXC00005027,BILL00054920,ACCT004577,CUST004577,2024-08,Residential,FRESNO,Inactive Account,High,2024-09-03,2024-09-17,Resolved
EXC00005028,BILL00054921,ACCT004577,CUST004577,2024-09,Residential,FRESNO,Inactive Account,High,2024-10-03,,Open
EXC00005029,BILL00054922,ACCT004577,CUST004577,2024-10,Residential,FRESNO,Inactive Account,High,2024-11-03,,Open
EXC00005030,BILL00054923,ACCT004577,CUST004577,2024-11,Residential,FRESNO,Inactive Account,High,2024-12-03,2024-12-04,Resolved
EXC00005031,BILL00054924,ACCT004577,CUST004577,2024-12,Residential,FRESNO,Inactive Account,High,2025-01-03,,Open
EXC00005032,BILL00054984,ACCT004582,CUST004582,2024-12,Residential,SAN FRANCISCO,Invalid Meter Read,High,2025-01-03,2025-01-08,Resolved
EXC00005033,BILL00055007,ACCT004584,CUST004584,2024-11,Residential,SANTA CLARA,Missing Meter Read,Medium,2024-12-03,,In Review
EXC00005034,BILL00055021,ACCT004586,CUST004586,2024-01,Agriculture And Water Pumping,SAN JOAQUIN,Invalid Meter Read,High,2024-02-03,2024-02-04,Resolved
EXC00005035,BILL00055024,ACCT004586,CUST004586,2024-04,Agriculture And Water Pumping,SAN JOAQUIN,Invalid Meter Read,High,2024-05-03,2024-05-07,Resolved
EXC00005036,BILL00055033,ACCT004587,CUST004587,2024-01,Residential,SANTA CLARA,Inactive Account,High,2024-02-03,,Open
EXC00005037,BILL00055034,ACCT004587,CUST004587,2024-02,Residential,SANTA CLARA,Inactive Account,High,2024-03-03,2024-03-12,Resolved
EXC00005038,BILL00055035,ACCT004587,CUST004587,2024-03,Residential,SANTA CLARA,Inactive Account,High,2024-04-03,,Open
EXC00005039,BILL00055036,ACCT004587,CUST004587,2024-04,Residential,SANTA CLARA,Inactive Account,High,2024-05-03,2024-05-16,Resolved
EXC00005040,BILL00055037,ACCT004587,CUST004587,2024-05,Residential,SANTA CLARA,Inactive Account,High,2024-06-03,,Open
EXC00005041,BILL00055038,ACCT004587,CUST004587,2024-06,Residential,SANTA CLARA,Inactive Account,High,2024-07-03,2024-07-13,Resolved
EXC00005042,BILL00055039,ACCT004587,CUST004587,2024-07,Residential,SANTA CLARA,Inactive Account,High,2024-08-03,2024-08-13,Resolved
EXC00005043,BILL00055040,ACCT004587,CUST004587,2024-08,Residential,SANTA CLARA,Inactive Account,High,2024-09-03,,In Review
EXC00005044,BILL00055041,ACCT004587,CUST004587,2024-09,Residential,SANTA CLARA,Inactive Account,High,2024-10-03,2024-10-07,Resolved
EXC00005045,BILL00055042,ACCT004587,CUST004587,2024-10,Residential,SANTA CLARA,Inactive Account,High,2024-11-03,,Open
EXC00005046,BILL00055043,ACCT004587,CUST004587,2024-11,Residential,SANTA CLARA,Inactive Account,High,2024-12-03,,In Review
EXC00005047,BILL00055044,ACCT004587,CUST004587,2024-12,Residential,SANTA CLARA,Inactive Account,High,2025-01-03,2025-01-10,Resolved
EXC00005048,BILL00055093,ACCT004592,CUST004592,2024-01,Residential,SANTA CLARA,Inactive Account,High,2024-02-03,2024-02-08,Resolved
EXC00005049,BILL00055094,ACCT004592,CUST004592,2024-02,Residential,SANTA CLARA,Inactive Account,High,2024-03-03,2024-03-16,Resolved
EXC00005050,BILL00055095,ACCT004592,CUST004592,2024-03,Residential,SANTA CLARA,Inactive Account,High,2024-04-03,,Open
EXC00005051,BILL00055096,ACCT004592,CUST004592,2024-04,Residential,SANTA CLARA,Inactive Account,High,2024-05-03,2024-05-08,Resolved
EXC00005052,BILL00055097,ACCT004592,CUST004592,2024-05,Residential,SANTA CLARA,Inactive Account,High,2024-06-03,2024-06-15,Resolved
EXC00005053,BILL00055098,ACCT004592,CUST004592,2024-06,Residential,SANTA CLARA,Inactive Account,High,2024-07-03,,Open
EXC00005054,BILL00055099,ACCT004592,CUST004592,2024-07,Residential,SANTA CLARA,Inactive Account,High,2024-08-03,2024-08-13,Resolved
EXC00005055,BILL00055100,ACCT004592,CUST004592,2024-08,Residential,SANTA CLARA,Inactive Account,High,2024-09-03,2024-09-10,Resolved
EXC00005056,BILL00055101,ACCT004592,CUST004592,2024-09,Residential,SANTA CLARA,Inactive Account,High,2024-10-03,,Open
EXC00005057,BILL00055102,ACCT004592,CUST004592,2024-10,Residential,SANTA CLARA,Inactive Account,High,2024-11-03,,Open
EXC00005058,BILL00055103,ACCT004592,CUST004592,2024-11,Residential,SANTA CLARA,Inactive Account,High,2024-12-03,2024-12-11,Resolved
EXC00005059,BILL00055104,ACCT004592,CUST004592,2024-12,Residential,SANTA CLARA,Inactive Account,High,2025-01-03,,Open
EXC00005060,BILL00055130,ACCT004595,CUST004595,2024-02,Residential,ALAMEDA,Missing Meter Read,Medium,2024-03-03,2024-03-13,Resolved
EXC00005061,BILL00055162,ACCT004597,CUST004597,2024-10,Residential,KERN,Missing Meter Read,Medium,2024-11-03,,In Review
EXC00005062,BILL00055165,ACCT004598,CUST004598,2024-01,Residential,SAN MATEO,Inactive Account,High,2024-02-03,2024-02-11,Resolved
EXC00005063,BILL00055166,ACCT004598,CUST004598,2024-02,Residential,SAN MATEO,Inactive Account,High,2024-03-03,2024-03-09,Resolved
EXC00005064,BILL00055167,ACCT004598,CUST004598,2024-03,Residential,SAN MATEO,Inactive Account,High,2024-04-03,,Open
EXC00005065,BILL00055168,ACCT004598,CUST004598,2024-04,Residential,SAN MATEO,Inactive Account,High,2024-05-03,2024-05-07,Resolved
EXC00005066,BILL00055169,ACCT004598,CUST004598,2024-05,Residential,SAN MATEO,Inactive Account,High,2024-06-03,,Open
EXC00005067,BILL00055170,ACCT004598,CUST004598,2024-06,Residential,SAN MATEO,Inactive Account,High,2024-07-03,,Open
EXC00005068,BILL00055171,ACCT004598,CUST004598,2024-07,Residential,SAN MATEO,Inactive Account,High,2024-08-03,,In Review
EXC00005069,BILL00055172,ACCT004598,CUST004598,2024-08,Residential,SAN MATEO,Inactive Account,High,2024-09-03,,In Review
EXC00005070,BILL00055173,ACCT004598,CUST004598,2024-09,Residential,SAN MATEO,Inactive Account,High,2024-10-03,2024-10-08,Resolved
EXC00005071,BILL00055174,ACCT004598,CUST004598,2024-10,Residential,SAN MATEO,Inactive Account,High,2024-11-03,,In Review
EXC00005072,BILL00055175,ACCT004598,CUST004598,2024-11,Residential,SAN MATEO,Inactive Account,High,2024-12-03,2024-12-05,Resolved
EXC00005073,BILL00055176,ACCT004598,CUST004598,2024-12,Residential,SAN MATEO,Inactive Account,High,2025-01-03,2025-01-15,Resolved
EXC00005074,BILL00055189,ACCT004600,CUST004600,2024-01,Residential,KERN,Inactive Account,High,2024-02-03,2024-02-15,Resolved
EXC00005075,BILL00055190,ACCT004600,CUST004600,2024-02,Residential,KERN,Inactive Account,High,2024-03-03,2024-03-09,Resolved
EXC00005076,BILL00055191,ACCT004600,CUST004600,2024-03,Residential,KERN,Inactive Account,High,2024-04-03,,Open
EXC00005077,BILL00055192,ACCT004600,CUST004600,2024-04,Residential,KERN,Inactive Account,High,2024-05-03,,Open
EXC00005078,BILL00055193,ACCT004600,CUST004600,2024-05,Residential,KERN,Inactive Account,High,2024-06-03,2024-06-05,Resolved
