request_id,exception_id,bill_id,account_id,customer_id,billing_cycle_id,customer_segment,county,request_type,priority,request_status,opened_date,closed_date
SR00002654,,,ACCT000639,CUST000639,2024-07,Residential,CONTRA COSTA,Rate Plan Change,Critical,Closed,2024-08-03,2024-08-23
SR00002655,,,ACCT000334,CUST000334,2024-04,Residential,ALAMEDA,High Bill Inquiry,Medium,Closed,2024-05-03,2024-05-25
SR00002656,,,ACCT002723,CUST002723,2024-06,Residential,CONTRA COSTA,Rate Plan Change,High,In Progress,2024-07-03,
SR00002657,,,ACCT002869,CUST002869,2024-10,Residential,SAN MATEO,High Bill Inquiry,Medium,Closed,2024-11-03,2024-11-18
SR00002658,,,ACCT004117,CUST004117,2024-08,Commercial,SAN LUIS OBISPO,Rate Plan Change,Medium,Closed,2024-09-03,2024-10-01
SR00002659,,,ACCT002390,CUST002390,2024-11,Residential,KERN,High Bill Inquiry,Medium,Closed,2024-12-03,2024-12-12
SR00002660,,,ACCT000624,CUST000624,2024-07,Residential,MADERA,High Bill Inquiry,High,Closed,2024-08-03,2024-08-20
SR00002661,,,ACCT001224,CUST001224,2024-06,Industrial,SAN MATEO,High Bill Inquiry,Medium,Open,2024-07-03,
SR00002662,,,ACCT004286,CUST004286,2024-09,Residential,SOLANO,Outage Follow Up,Medium,Closed,2024-10-03,2024-10-07
SR00002663,,,ACCT000629,CUST000629,2024-05,Residential,SAN FRANCISCO,Outage Follow Up,Low,In Progress,2024-06-03,
SR00002664,,,ACCT000189,CUST000189,2024-05,Residential,AMADOR,Meter Issue,Medium,Closed,2024-06-03,2024-06-06
SR00002665,,,ACCT000722,CUST000722,2024-09,Residential,KERN,Outage Follow Up,Medium,Closed,2024-10-03,2024-10-15
SR00002666,,,ACCT000260,CUST000260,2024-08,Residential,MONTEREY,Outage Follow Up,Medium,Closed,2024-09-03,2024-09-28
SR00002667,,,ACCT000223,CUST000223,2024-02,Residential,SANTA CLARA,Outage Follow Up,High,Closed,2024-03-03,2024-04-01
SR00002668,,,ACCT003487,CUST003487,2024-07,Residential,SANTA CLARA,Outage Follow Up,High,Closed,2024-08-03,2024-08-21
SR00002669,,,ACCT000989,CUST000989,2024-06,Residential,FRESNO,Outage Follow Up,Medium,Open,2024-07-03,
SR00002670,,,ACCT002677,CUST002677,2024-12,Residential,SOLANO,Outage Follow Up,Low,Closed,2025-01-03,2025-01-23
SR00002671,,,ACCT002132,CUST002132,2024-06,Residential,KERN,Outage Follow Up,Low,Closed,2024-07-03,2024-07-22
SR00002672,,,ACCT001327,CUST001327,2024-10,Residential,NAPA,Rate Plan Change,Low,Closed,2024-11-03,2024-11-14
SR00002673,,,ACCT000142,CUST000142,2024-08,Residential,SANTA CLARA,Outage Follow Up,Low,Closed,2024-09-03,2024-09-19
SR00002674,,,ACCT002692,CUST002692,2024-05,Residential,MONTEREY,High Bill Inquiry,Medium,Closed,2024-06-03,2024-06-12
SR00002675,,,ACCT003846,CUST003846,2024-07,Residential,SOLANO,High Bill Inquiry,Low,Closed,2024-08-03,2024-08-15
SR00002676,,,ACCT001365,CUST001365,2024-02,Residential,KERN,Outage Follow Up,Medium,Closed,2024-03-03,2024-03-18
SR00002677,,,ACCT001712,CUST001712,2024-12,Residential,ALAMEDA,Outage Follow Up,Medium,Closed,2025-01-03,2025-01-19
SR00002678,,,ACCT003886,CUST003886,2024-07,Industrial,FRESNO,Meter Issue,Medium,Closed,2024-08-03,2024-09-01
SR00002679,,,ACCT002810,CUST002810,2024-07,Residential,CONTRA COSTA,High Bill Inquiry,High,Closed,2024-08-03,2024-08-17
SR00002680,,,ACCT001007,CUST001007,2024-04,Residential,PLACER,High Bill Inquiry,Low,Closed,2024-05-03,2024-05-13
SR00002681,,,ACCT003623,CUST003623,2024-08,Residential,KERN,Outage Follow Up,Medium,Closed,2024-09-03,2024-09-23
SR00002682,,,ACCT004352,CUST004352,2024-03,Residential,SAN MATEO,High Bill Inquiry,Medium,Open,2024-04-03,
SR00002683,,,ACCT001380,CUST001380,2024-07,Residential,SONOMA,Outage Follow Up,High,Open,2024-08-03,
SR00002684,,,ACCT000673,CUST000673,2024-03,Residential,SANTA BARBARA,Outage Follow Up,Medium,Closed,2024-04-03,2024-04-05
SR00002685,,,ACCT003365,CUST003365,2024-10,Industrial,PLACER,Outage Follow Up,Medium,Closed,2024-11-03,2024-11-11
SR00002686,,,ACCT001491,CUST001491,2024-04,Residential,SAN LUIS OBISPO,High Bill Inquiry,Low,In Progress,2024-05-03,
SR00002687,,,ACCT002584,CUST002584,2024-09,Residential,SANTA CLARA,Rate Plan Change,Critical,Open,2024-10-03,
SR00002688,,,ACCT003380,CUST003380,2024-11,Residential,KERN,Outage Follow Up,Low,Closed,2024-12-03,2024-12-07
SR00002689,,,ACCT002263,CUST002263,2024-02,Commercial,FRESNO,Meter Issue,Low,Closed,2024-03-03,2024-03-05
SR00002690,,,ACCT001545,CUST001545,2024-06,Agriculture And Water Pumping,KERN,Meter Issue,Low,Closed,2024-07-03,2024-07-09
SR00002691,,,ACCT002446,CUST002446,2024-09,Residential,FRESNO,Meter Issue,High,In Progress,2024-10-03,
SR00002692,,,ACCT004160,CUST004160,2024-01,Residential,KERN,Outage Follow Up,Low,Closed,2024-02-03,2024-02-14
SR00002693,,,ACCT002890,CUST002890,2024-08,Commercial,KERN,Rate Plan Change,Low,Closed,2024-09-03,2024-09-10
SR00002694,,,ACCT001293,CUST001293,2024-06,Residential,NAPA,Outage Follow Up,Low,Cancelled,2024-07-03,2024-07-12
SR00002695,,,ACCT001580,CUST001580,2024-01,Residential,SAN FRANCISCO,Outage Follow Up,High,In Progress,2024-02-03,
SR00002696,,,ACCT000314,CUST000314,2024-03,Agriculture And Water Pumping,KINGS,Rate Plan Change,Medium,Closed,2024-04-03,2024-04-18
SR00002697,,,ACCT004032,CUST004032,2024-07,Residential,FRESNO,Outage Follow Up,High,Closed,2024-08-03,2024-08-26
SR00002698,,,ACCT002865,CUST002865,2024-01,Residential,ALAMEDA,Rate Plan Change,Medium,Closed,2024-02-03,2024-02-14
SR00002699,,,ACCT000179,CUST000179,2024-02,Industrial,PLACER,High Bill Inquiry,Medium,Cancelled,2024-03-03,2024-03-07
SR00002700,,,ACCT001474,CUST001474,2024-07,Residential,KINGS,Outage Follow Up,Low,Closed,2024-08-03,2024-08-26
SR00002701,,,ACCT001344,CUST001344,2024-02,Residential,SAN JOAQUIN,Rate Plan Change,Low,Closed,2024-03-03,2024-03-14
SR00002702,,,ACCT001386,CUST001386,2024-07,Residential,SANTA CRUZ,Meter Issue,High,Closed,2024-08-03,2024-08-07
SR00002703,,,ACCT001949,CUST001949,2024-07,Residential,MONTEREY,Meter Issue,High,Closed,2024-08-03,2024-08-09
SR00002704,,,ACCT002578,CUST002578,2024-03,Residential,FRESNO,Outage Follow Up,Low,Closed,2024-04-03,2024-04-19
SR00002705,,,ACCT003688,CUST003688,2024-04,Residential,SANTA CLARA,Rate Plan Change,Medium,Closed,2024-05-03,2024-05-15
SR00002706,,,ACCT001975,CUST001975,2024-05,Residential,SAN FRANCISCO,High Bill Inquiry,High,Closed,2024-06-03,2024-06-09
SR00002707,,,ACCT002468,CUST002468,2024-03,Residential,SANTA BARBARA,Rate Plan Change,Low,Closed,2024-04-03,2024-05-01
SR00002708,,,ACCT003395,CUST003395,2024-10,Commercial,MERCED,Rate Plan Change,High,Closed,2024-11-03,2024-11-08
SR00002709,,,ACCT004801,CUST004801,2024-02,Residential,MERCED,Outage Follow Up,High,Open,2024-03-03,
SR00002710,,,ACCT000682,CUST000682,2024-09,Residential,KERN,Rate Plan Change,Low,Closed,2024-10-03,2024-10-06
SR00002711,,,ACCT000229,CUST000229,2024-10,Commercial,SANTA CLARA,High Bill Inquiry,Medium,Closed,2024-11-03,2024-11-30
SR00002712,,,ACCT003669,CUST003669,2024-03,Residential,ALAMEDA,Meter Issue,Low,Closed,2024-04-03,2024-04-12
SR00002713,,,ACCT004360,CUST004360,2024-12,Residential,FRESNO,Rate Plan Change,High,Open,2025-01-03,
SR00002714,,,ACCT002140,CUST002140,2024-01,Commercial,SANTA CLARA,Outage Follow Up,Medium,Closed,2024-02-03,2024-02-24
SR00002715,,,ACCT002331,CUST002331,2024-04,Residential,SANTA CLARA,Rate Plan Change,Low,Open,2024-05-03,
SR00002716,,,ACCT002018,CUST002018,2024-03,Commercial,SANTA CLARA,Outage Follow Up,Critical,In Progress,2024-04-03,
SR00002717,,,ACCT002444,CUST002444,2024-01,Commercial,SANTA BARBARA,High Bill Inquiry,Low,Closed,2024-02-03,2024-02-12
SR00002718,,,ACCT000886,CUST000886,2024-03,Residential,KERN,High Bill Inquiry,Low,Closed,2024-04-03,2024-04-17
SR00002719,,,ACCT004957,CUST004957,2024-10,Residential,SOLANO,Outage Follow Up,Medium,In Progress,2024-11-03,
SR00002720,,,ACCT002603,CUST002603,2024-05,Residential,SAN FRANCISCO,Meter Issue,Medium,Closed,2024-06-03,2024-06-12
SR00002721,,,ACCT004054,CUST004054,2024-03,Residential,ALAMEDA,Rate Plan Change,High,In Progress,2024-04-03,
SR00002722,,,ACCT002305,CUST002305,2024-09,Industrial,CONTRA COSTA,Rate Plan Change,High,Closed,2024-10-03,2024-10-05
SR00002723,,,ACCT003308,CUST003308,2024-07,Residential,SAN MATEO,Outage Follow Up,Low,In Progress,2024-08-03,
SR00002724,,,ACCT002740,CUST002740,2024-09,Residential,SANTA CLARA,Outage Follow Up,Medium,Open,2024-10-03,
SR00002725,,,ACCT003646,CUST003646,2024-05,Residential,KERN,Meter Issue,Medium,Closed,2024-06-03,2024-06-05
SR00002726,,,ACCT001005,CUST001005,2024-01,Commercial,SANTA CLARA,High Bill Inquiry,Medium,Closed,2024-02-03,2024-02-13
SR00002727,,,ACCT002508,CUST002508,2024-12,Residential,ALAMEDA,Outage Follow Up,Medium,In Progress,2025-01-03,
SR00002728,,,ACCT003444,CUST003444,2024-01,Streetlighting,KERN,Meter Issue,Medium,In Progress,2024-02-03,
SR00002729,,,ACCT002876,CUST002876,2024-12,Residential,SAN FRANCISCO,Rate Plan Change,Medium,Open,2025-01-03,
SR00002730,,,ACCT004025,CUST004025,2024-03,Residential,PLACER,Outage Follow Up,Medium,In Progress,2024-04-03,
SR00002731,,,ACCT002994,CUST002994,2024-12,Residential,ALAMEDA,High Bill Inquiry,Low,Open,2025-01-03,
SR00002732,,,ACCT001446,CUST001446,2024-10,Residential,PLACER,Outage Follow Up,Medium,Closed,2024-11-03,2024-11-05
SR00002733,,,ACCT000503,CUST000503,2024-02,Residential,ALAMEDA,High Bill Inquiry,Medium,Open,2024-03-03,
SR00002734,,,ACCT002155,CUST002155,2024-09,Residential,ALAMEDA,Rate Plan Change,Medium,In Progress,2024-10-03,
SR00002735,,,ACCT003366,CUST003366,2024-04,Residential,MADERA,Rate Plan Change,Low,Closed,2024-05-03,2024-05-16
SR00002736,,,ACCT003622,CUST003622,2024-05,Residential,SANTA CLARA,Outage Follow Up,Low,In Progress,2024-06-03,
SR00002737,,,ACCT002344,CUST002344,2024-02,Residential,KERN,High Bill Inquiry,Medium,Closed,2024-03-03,2024-03-21
SR00002738,,,ACCT001509,CUST001509,2024-04,Residential,BUTTE,High Bill Inquiry,Low,Closed,2024-05-03,2024-05-22
SR00002739,,,ACCT002118,CUST002118,2024-12,Residential,CONTRA COSTA,High Bill Inquiry,High,In Progress,2025-01-03,
SR00002740,,,ACCT003184,CUST003184,2024-07,Residential,YUBA,Meter Issue,Medium,Closed,2024-08-03,2024-08-05
SR00002741,,,ACCT003240,CUST003240,2024-07,Residential,SANTA CLARA,High Bill Inquiry,Medium,In Progress,2024-08-03,
SR00002742,,,ACCT004029,CUST004029,2024-07,Residential,YUBA,High Bill Inquiry,Medium,Closed,2024-08-03,2024-08-20
SR00002743,,,ACCT000859,CUST000859,2024-11,Residential,CONTRA COSTA,Meter Issue,Medium,Open,2024-12-03,
SR00002744,,,ACCT004687,CUST004687,2024-12,Residential,ALAMEDA,Outage Follow Up,Medium,Closed,2025-01-03,2025-01-21
SR00002745,,,ACCT000017,CUST000017,2024-04,Residential,CONTRA COSTA,Outage Follow Up,Low,Closed,2024-05-03,2024-05-30
SR00002746,,,ACCT002003,CUST002003,2024-07,Commercial,SAN JOAQUIN,High Bill Inquiry,High,Closed,2024-08-03,2024-08-25
SR00002747,,,ACCT003869,CUST003869,2024-07,Residential,SANTA BARBARA,High Bill Inquiry,Low,In Progress,2024-08-03,
SR00002748,,,ACCT003643,CUST003643,2024-01,Residential,ALAMEDA,Outage Follow Up,Medium,In Progress,2024-02-03,
SR00002749,,,ACCT001826,CUST001826,2024-08,Residential,SAN JOAQUIN,High Bill Inquiry,Low,Open,2024-09-03,
SR00002750,,,ACCT003454,CUST003454,2024-11,Residential,KERN,High Bill Inquiry,Medium,Closed,2024-12-03,2024-12-04
SR00002751,,,ACCT004480,CUST004480,2024-11,Residential,SANTA CLARA,High Bill Inquiry,Medium,In Progress,2024-12-03,
SR00002752,,,ACCT004869,CUST004869,2024-06,Residential,CALAVERAS,Meter Issue,Low,Open,2024-07-03,
SR00002753,,,ACCT004208,CUST004208,2024-04,Residential,FRESNO,Outage Follow Up,Medium,Closed,2024-05-03,2024-05-07
SR00002754,,,ACCT001681,CUST001681,2024-06,Residential,FRESNO,Meter Issue,Low,Closed,2024-07-03,2024-07-13
SR00002755,,,ACCT000436,CUST000436,2024-10,Residential,SOLANO,High Bill Inquiry,Low,Open,2024-11-03,
SR00002756,,,ACCT004405,CUST004405,2024-03,"Transportation, Communications, & Utilities",SANTA CLARA,High Bill Inquiry,High,Cancelled,2024-04-03,2024-04-25
SR00002757,,,ACCT003841,CUST003841,2024-12,Residential,SAN FRANCISCO,Outage Follow Up,High,Closed,2025-01-03,2025-01-11
SR00002758,,,ACCT001846,CUST001846,2024-12,Residential,SANTA CLARA,High Bill Inquiry,Medium,Closed,2025-01-03,2025-02-01
SR00002759,,,ACCT004349,CUST004349,2024-10,Commercial,SANTA BARBARA,Outage Follow Up,Medium,Closed,2024-11-03,2024-11-29
SR00002760,,,ACCT003806,CUST003806,2024-05,Agriculture And Water Pumping,SAN JOAQUIN,Rate Plan Change,Medium,Closed,2024-06-03,2024-06-11
SR00002761,,,ACCT003885,CUST003885,2024-12,Commercial,SAN JOAQUIN,Meter Issue,Medium,Cancelled,2025-01-03,2025-01-31
SR00002762,,,ACCT000257,CUST000257,2024-02,Industrial,CONTRA COSTA,Meter Issue,Medium,Open,2024-03-03,
SR00002763,,,ACCT004942,CUST004942,2024-07,Residential,CONTRA COSTA,Outage Follow Up,Medium,Closed,2024-08-03,2024-08-27
SR00002764,,,ACCT003331,CUST003331,2024-08,Residential,SOLANO,High Bill Inquiry,Medium,In Progress,2024-09-03,
SR00002765,,,ACCT001020,CUST001020,2024-03,Residential,SANTA CLARA,Meter Issue,Medium,Open,2024-04-03,
SR00002766,,,ACCT002592,CUST002592,2024-11,Commercial,SAN JOAQUIN,Rate Plan Change,Critical,Closed,2024-12-03,2024-12-24
SR00002767,,,ACCT000064,CUST000064,2024-06,Residential,ALAMEDA,Outage Follow Up,Low,Closed,2024-07-03,2024-07-15
SR00002768,,,ACCT001472,CUST001472,2024-08,Residential,SAN JOAQUIN,Outage Follow Up,Low,In Progress,2024-09-03,
SR00002769,,,ACCT004786,CUST004786,2024-02,Residential,MERCED,Outage Follow Up,High,Closed,2024-03-03,2024-03-11
SR00002770,,,ACCT001067,CUST001067,2024-10,Residential,KERN,High Bill Inquiry,High,Closed,2024-11-03,2024-12-02
SR00002771,,,ACCT003407,CUST003407,2024-08,Commercial,CONTRA COSTA,Outage Follow Up,High,Closed,2024-09-03,2024-09-27
SR00002772,,,ACCT002484,CUST002484,2024-05,Residential,KERN,Outage Follow Up,Medium,Open,2024-06-03,
SR00002773,,,ACCT003596,CUST003596,2024-01,Residential,SAN FRANCISCO,Outage Follow Up,High,Closed,2024-02-03,2024-02-04
SR00002774,,,ACCT001185,CUST001185,2024-06,Residential,CONTRA COSTA,High Bill Inquiry,Medium,Open,2024-07-03,
SR00002775,,,ACCT003323,CUST003323,2024-11,Residential,SANTA CLARA,Rate Plan Change,Critical,In Progress,2024-12-03,
SR00002776,,,ACCT001375,CUST001375,2024-10,Residential,SANTA CLARA,Outage Follow Up,Critical,Closed,2024-11-03,2024-11-22
SR00002777,,,ACCT000479,CUST000479,2024-04,Agriculture And Water Pumping,MERCED,Outage Follow Up,Medium,In Progress,2024-05-03,
SR00002778,,,ACCT002780,CUST002780,2024-02,Residential,PLACER,Rate Plan Change,Medium,In Progress,2024-03-03,
SR00002779,,,ACCT000456,CUST000456,2024-11,Residential,SANTA CLARA,Rate Plan Change,High,In Progress,2024-12-03,
SR00002780,,,ACCT001161,CUST001161,2024-02,Commercial,SANTA CLARA,High Bill Inquiry,Medium,Closed,2024-03-03,2024-03-15
SR00002781,,,ACCT002361,CUST002361,2024-01,Residential,FRESNO,Rate Plan Change,High,In Progress,2024-02-03,
SR00002782,,,ACCT000487,CUST000487,2024-04,Residential,SANTA CLARA,High Bill Inquiry,Medium,Closed,2024-05-03,2024-05-20
SR00002783,,,ACCT003042,CUST003042,2024-03,Agriculture And Water Pumping,ALAMEDA,Outage Follow Up,Low,Closed,2024-04-03,2024-04-07
SR00002784,,,ACCT001289,CUST001289,2024-08,Residential,KINGS,High Bill Inquiry,Low,In Progress,2024-09-03,
SR00002785,,,ACCT003873,CUST003873,2024-05,Residential,FRESNO,Meter Issue,Low,In Progress,2024-06-03,
SR00002786,,,ACCT004623,CUST004623,2024-03,Residential,KERN,Meter Issue,Medium,Closed,2024-04-03,2024-04-14
SR00002787,,,ACCT001370,CUST001370,2024-10,Residential,SAN JOAQUIN,High Bill Inquiry,High,Closed,2024-11-03,2024-11-07
SR00002788,,,ACCT003645,CUST003645,2024-07,Residential,PLACER,Outage Follow Up,High,In Progress,2024-08-03,
SR00002789,,,ACCT004895,CUST004895,2024-06,Residential,SOLANO,Rate Plan Change,Medium,Closed,2024-07-03,2024-07-06
SR00002790,,,ACCT000590,CUST000590,2024-07,Residential,SANTA BARBARA,High Bill Inquiry,High,In Progress,2024-08-03,
SR00002791,,,ACCT002989,CUST002989,2024-11,Residential,MERCED,Outage Follow Up,High,Cancelled,2024-12-03,2024-12-22
SR00002792,,,ACCT003246,CUST003246,2024-06,Residential,FRESNO,Rate Plan Change,Low,Closed,2024-07-03,2024-07-04
SR00002793,,,ACCT001659,CUST001659,2024-07,Residential,SANTA CLARA,Rate Plan Change,Medium,In Progress,2024-08-03,
SR00002794,,,ACCT004771,CUST004771,2024-01,Residential,MERCED,Meter Issue,Medium,Open,2024-02-03,
SR00002795,,,ACCT003656,CUST003656,2024-10,Residential,KERN,Outage Follow Up,High,Open,2024-11-03,
SR00002796,,,ACCT000211,CUST000211,2024-10,Residential,NAPA,Outage Follow Up,Low,Closed,2024-11-03,2024-11-17
SR00002797,,,ACCT004397,CUST004397,2024-11,Residential,CONTRA COSTA,High Bill Inquiry,Medium,Open,2024-12-03,
SR00002798,,,ACCT004189,CUST004189,2024-10,Residential,NAPA,Outage Follow Up,Low,In Progress,2024-11-03,
SR00002799,,,ACCT003238,CUST003238,2024-02,Agriculture And Water Pumping,MERCED,Rate Plan Change,Low,Closed,2024-03-03,2024-03-15
SR00002800,,,ACCT002665,CUST002665,2024-05,Residential,SAN MATEO,High Bill Inquiry,High,Closed,2024-06-03,2024-06-17
SR00002801,,,ACCT002478,CUST002478,2024-04,Residential,CONTRA COSTA,Outage Follow Up,High,Closed,2024-05-03,2024-05-16
SR00002802,,,ACCT004312,CUST004312,2024-03,Industrial,SAN MATEO,High Bill Inquiry,High,In Progress,2024-04-03,
SR00002803,,,ACCT003714,CUST003714,2024-02,Residential,KERN,High Bill Inquiry,Low,Open,2024-03-03,
SR00002804,,,ACCT002026,CUST002026,2024-03,Residential,KERN,High Bill Inquiry,Medium,Closed,2024-04-03,2024-04-22
SR00002805,,,ACCT002681,CUST002681,2024-09,Residential,AMADOR,Meter Issue,Low,Cancelled,2024-10-03,2024-10-15
SR00002806,,,ACCT000522,CUST000522,2024-07,Residential,SAN FRANCISCO,Outage Follow Up,Low,Closed,2024-08-03,2024-08-20
SR00002807,,,ACCT003135,CUST003135,2024-01,Residential,FRESNO,Outage Follow Up,Medium,Closed,2024-02-03,2024-02-13
SR00002808,,,ACCT000452,CUST000452,2024-04,Residential,ALAMEDA,Meter Issue,Medium,Closed,2024-05-03,2024-05-13
SR00002809,,,ACCT000747,CUST000747,2024-05,Residential,FRESNO,Outage Follow Up,Low,Closed,2024-06-03,2024-06-14
SR00002810,,,ACCT003078,CUST003078,2024-04,Residential,SAN FRANCISCO,Rate Plan Change,Medium,Open,2024-05-03,
SR00002811,,,ACCT001649,CUST001649,2024-04,Residential,FRESNO,Outage Follow Up,Low,Closed,2024-05-03,2024-05-30
SR00002812,,,ACCT001325,CUST001325,2024-03,"Transportation, Communications, & Utilities",SANTA CLARA,Rate Plan Change,High,In Progress,2024-04-03,
SR00002813,,,ACCT002585,CUST002585,2024-03,Residential,PLACER,Outage Follow Up,Medium,In Progress,2024-04-03,
SR00002814,,,ACCT004127,CUST004127,2024-10,Residential,KERN,Outage Follow Up,Low,In Progress,2024-11-03,
SR00002815,,,ACCT000827,CUST000827,2024-07,Residential,SANTA BARBARA,High Bill Inquiry,Low,Closed,2024-08-03,2024-08-20
SR00002816,,,ACCT003019,CUST003019,2024-01,Residential,KERN,High Bill Inquiry,Medium,Cancelled,2024-02-03,2024-02-14
SR00002817,,,ACCT002294,CUST002294,2024-01,Residential,KERN,High Bill Inquiry,Medium,In Progress,2024-02-03,
SR00002818,,,ACCT004931,CUST004931,2024-04,Residential,SAN JOAQUIN,Rate Plan Change,High,Open,2024-05-03,
SR00002819,,,ACCT001940,CUST001940,2024-10,Residential,ALAMEDA,Meter Issue,Medium,Open,2024-11-03,
SR00002820,,,ACCT002766,CUST002766,2024-01,Agriculture And Water Pumping,SANTA CRUZ,Outage Follow Up,High,Closed,2024-02-03,2024-02-28
SR00002821,,,ACCT000987,CUST000987,2024-03,Residential,SAN FRANCISCO,Outage Follow Up,Medium,Closed,2024-04-03,2024-04-05
SR00002822,,,ACCT003595,CUST003595,2024-08,Residential,SOLANO,Rate Plan Change,Low,In Progress,2024-09-03,
SR00002823,,,ACCT002881,CUST002881,2024-06,Residential,CONTRA COSTA,High Bill Inquiry,Medium,Closed,2024-07-03,2024-07-04
SR00002824,,,ACCT001839,CUST001839,2024-09,Industrial,SANTA CLARA,Outage Follow Up,High,Open,2024-10-03,
SR00002825,,,ACCT001198,CUST001198,2024-05,Agriculture And Water Pumping,SAN JOAQUIN,Rate Plan Change,Medium,Closed,2024-06-03,2024-06-14
SR00002826,,,ACCT000283,CUST000283,2024-10,Residential,SANTA CLARA,High Bill Inquiry,Low,Closed,2024-11-03,2024-11-12
SR00002827,,,ACCT003529,CUST003529,2024-02,Agriculture And Water Pumping,FRESNO,Meter Issue,Low,Closed,2024-03-03,2024-03-22
SR00002828,,,ACCT002671,CUST002671,2024-06,Residential,MERCED,Meter Issue,Medium,Open,2024-07-03,
SR00002829,,,ACCT001183,CUST001183,2024-04,Residential,SANTA CLARA,Outage Follow Up,Low,Closed,2024-05-03,2024-05-08
SR00002830,,,ACCT002545,CUST002545,2024-04,Residential,SANTA CLARA,High Bill Inquiry,Low,In Progress,2024-05-03,
SR00002831,,,ACCT000106,CUST000106,2024-12,Residential,SANTA CLARA,High Bill Inquiry,Low,Closed,2025-01-03,2025-01-13
SR00002832,,,ACCT004644,CUST004644,2024-04,Residential,SANTA CLARA,High Bill Inquiry,Medium,Closed,2024-05-03,2024-05-20
SR00002833,,,ACCT001904,CUST001904,2024-12,Residential,SANTA BARBARA,Rate Plan Change,Low,Closed,2025-01-03,2025-01-07
SR00002834,,,ACCT004434,CUST004434,2024-09,Commercial,ALAMEDA,Outage Follow Up,High,Open,2024-10-03,
SR00002835,,,ACCT000684,CUST000684,2024-09,Residential,SANTA CLARA,Meter Issue,Medium,Closed,2024-10-03,2024-10-30
SR00002836,,,ACCT003557,CUST003557,2024-09,Residential,CONTRA COSTA,High Bill Inquiry,High,Closed,2024-10-03,2024-10-19
