meter_id,account_id,meter_type,install_date,meter_status
MTR004525,ACCT004525,Smart Meter,2018-12-26,Active
MTR004526,ACCT004526,Smart Meter,2020-11-15,Active
MTR004527,ACCT004527,Smart Meter,2019-12-06,Active
MTR004528,ACCT004528,Smart Meter,2019-10-31,Active
MTR004529,ACCT004529,Smart Meter,2023-02-17,Active
MTR004530,ACCT004530,Smart Meter,2024-01-09,Active
MTR004531,ACCT004531,Smart Meter,2018-10-13,Active
MTR004532,ACCT004532,Smart Meter,2015-05-11,Removed
MTR004533,ACCT004533,Smart Meter,2015-09-26,Active
MTR004534,ACCT004534,Smart Meter,2021-11-24,Active
MTR004535,ACCT004535,Smart Meter,2015-08-25,Active
MTR004536,ACCT004536,Smart Meter,2021-09-18,Active
MTR004537,ACCT004537,Smart Meter,2021-06-13,Active
MTR004538,ACCT004538,Smart Meter,2014-06-25,Active
MTR004539,ACCT004539,Smart Meter,2021-10-23,Active
MTR004540,ACCT004540,Smart Meter,2022-08-27,Active
MTR004541,ACCT004541,Smart Meter,2015-10-01,Active
MTR004542,ACCT004542,Smart Meter,2023-05-24,Active
MTR004543,ACCT004543,Smart Meter,2023-03-12,Active
MTR004544,ACCT004544,Smart Meter,2014-10-24,Active
MTR004545,ACCT004545,Smart Meter,2017-07-07,Active
MTR004546,ACCT004546,Smart Meter,2019-02-18,Active
MTR004547,ACCT004547,Smart Meter,2015-04-20,Active
MTR004548,ACCT004548,Smart Meter,2024-06-24,Active
MTR004549,ACCT004549,Smart Meter,2018-07-05,Active
MTR004550,ACCT004550,Smart Meter,2019-05-13,Active
MTR004551,ACCT004551,Smart Meter,2021-01-27,Active
MTR004552,ACCT004552,Smart Meter,2023-12-13,Active
MTR004553,ACCT004553,Smart Meter,2016-11-26,Active
MTR004554,ACCT004554,Smart Meter,2022-11-27,Active
MTR004555,ACCT004555,Smart Meter,2018-11-24,Active
MTR004556,ACCT004556,Smart Meter,2014-01-25,Active
MTR004557,ACCT004557,Smart Meter,2014-12-15,Active
MTR004558,ACCT004558,Smart Meter,2015-09-29,Active
MTR004559,ACCT004559,Smart Meter,2023-11-24,Active
MTR004560,ACCT004560,Smart Meter,2024-06-17,Active
MTR004561,ACCT004561,Smart Meter,2014-08-15,Active
MTR004562,ACCT004562,Smart Meter,2017-10-03,Active
MTR004563,ACCT004563,Smart Meter,2014-02-07,Active
MTR004564,ACCT004564,Smart Meter,2017-11-07,Active
MTR004565,ACCT004565,Legacy Meter,2021-03-02,Active
MTR004566,ACCT004566,Smart Meter,2020-04-02,Active
MTR004567,ACCT004567,Smart Meter,2017-04-19,Inactive
MTR004568,ACCT004568,Smart Meter,2019-12-02,Active
MTR004569,ACCT004569,Smart Meter,2020-06-11,Active
MTR004570,ACCT004570,Smart Meter,2019-12-20,Active
MTR004571,ACCT004571,Smart Meter,2014-12-14,Active
MTR004572,ACCT004572,Smart Meter,2017-04-18,Inactive
MTR004573,ACCT004573,Legacy Meter,2020-09-28,Active
MTR004574,ACCT004574,Smart Meter,2016-09-09,Active
MTR004575,ACCT004575,Smart Meter,2024-01-10,Active
MTR004576,ACCT004576,Smart Meter,2016-01-02,Active
MTR004577,ACCT004577,Smart Meter,2021-05-25,Inactive
MTR004578,ACCT004578,Smart Meter,2020-08-29,Active
MTR004579,ACCT004579,Smart Meter,2021-01-03,Active
MTR004580,ACCT004580,Smart Meter,2016-12-02,Active
MTR004581,ACCT004581,Smart Meter,2018-02-12,Active
MTR004582,ACCT004582,Smart Meter,2017-02-15,Active
MTR004583,ACCT004583,Smart Meter,2018-05-14,Active
MTR004584,ACCT004584,Legacy Meter,2019-10-10,Active
MTR004585,ACCT004585,Smart Meter,2021-02-13,Active
MTR004586,ACCT004586,Legacy Meter,2018-12-15,Active
MTR004587,ACCT004587,Smart Meter,2020-02-14,Removed
MTR004588,ACCT004588,Smart Meter,2015-03-29,Active
MTR004589,ACCT004589,Smart Meter,2021-12-04,Active
MTR004590,ACCT004590,Smart Meter,2020-02-13,Active
MTR004591,ACCT004591,Smart Meter,2022-03-05,Active
MTR004592,ACCT004592,Smart Meter,2023-09-06,Inactive
MTR004593,ACCT004593,Smart Meter,2018-10-30,Active
MTR004594,ACCT004594,Smart Meter,2014-06-13,Active
MTR004595,ACCT004595,Smart Meter,2017-12-18,Active
MTR004596,ACCT004596,Smart Meter,2024-08-05,Active
MTR004597,ACCT004597,Smart Meter,2014-04-12,Active
MTR004598,ACCT004598,Smart Meter,2023-02-21,Removed
MTR004599,ACCT004599,Smart Meter,2024-02-25,Active
MTR004600,ACCT004600,Smart Meter,2022-10-30,Inactive
MTR004601,ACCT004601,Smart Meter,2017-12-23,Active
MTR004602,ACCT004602,Smart Meter,2015-11-22,Active
MTR004603,ACCT004603,Smart Meter,2017-12-21,Active
MTR004604,ACCT004604,Smart Meter,2021-03-10,Active
MTR004605,ACCT004605,Smart Meter,2021-04-12,Active
MTR004606,ACCT004606,Smart Meter,2019-05-21,Active
MTR004607,ACCT004607,Smart Meter,2015-06-20,Active
MTR004608,ACCT004608,Smart Meter,2023-04-28,Active
MTR004609,ACCT004609,Smart Meter,2021-09-09,Active
MTR004610,ACCT004610,Smart Meter,2019-07-19,Active
MTR004611,ACCT004611,Smart Meter,2018-08-28,Active
MTR004612,ACCT004612,Legacy Meter,2022-01-22,Active
MTR004613,ACCT004613,Smart Meter,2018-01-03,Active
MTR004614,ACCT004614,Smart Meter,2018-06-18,Active
MTR004615,ACCT004615,Smart Meter,2022-04-07,Active
MTR004616,ACCT004616,Smart Meter,2019-02-22,Active
MTR004617,ACCT004617,Smart Meter,2014-05-04,Active
MTR004618,ACCT004618,Smart Meter,2023-03-28,Active
MTR004619,ACCT004619,Smart Meter,2021-06-08,Active
MTR004620,ACCT004620,Smart Meter,2020-07-24,Active
MTR004621,ACCT004621,Smart Meter,2014-09-06,Active
MTR004622,ACCT004622,Smart Meter,2019-05-26,Active
MTR004623,ACCT004623,Smart Meter,2017-07-18,Active
MTR004624,ACCT004624,Smart Meter,2017-12-23,Active
MTR004625,ACCT004625,Smart Meter,2018-05-13,Active
MTR004626,ACCT004626,Legacy Meter,2021-07-17,Active
MTR004627,ACCT004627,Smart Meter,2015-12-14,Active
MTR004628,ACCT004628,Smart Meter,2024-01-04,Active
MTR004629,ACCT004629,Smart Meter,2022-05-13,Active
MTR004630,ACCT004630,Smart Meter,2014-09-04,Active
MTR004631,ACCT004631,Legacy Meter,2015-04-26,Active
MTR004632,ACCT004632,Smart Meter,2019-11-16,Active
MTR004633,ACCT004633,Smart Meter,2020-07-04,Active
MTR004634,ACCT004634,Smart Meter,2024-01-13,Active
MTR004635,ACCT004635,Smart Meter,2017-12-19,Active
MTR004636,ACCT004636,Smart Meter,2023-12-28,Active
MTR004637,ACCT004637,Smart Meter,2023-07-28,Active
MTR004638,ACCT004638,Smart Meter,2016-10-25,Active
MTR004639,ACCT004639,Smart Meter,2019-07-07,Active
MTR004640,ACCT004640,Smart Meter,2015-04-04,Active
MTR004641,ACCT004641,Legacy Meter,2021-10-14,Active
MTR004642,ACCT004642,Smart Meter,2024-08-13,Active
MTR004643,ACCT004643,Smart Meter,2015-08-16,Active
MTR004644,ACCT004644,Smart Meter,2015-05-13,Active
MTR004645,ACCT004645,Smart Meter,2019-11-05,Active
MTR004646,ACCT004646,Smart Meter,2020-09-15,Active
MTR004647,ACCT004647,Smart Meter,2017-08-09,Active
MTR004648,ACCT004648,Smart Meter,2024-12-08,Active
MTR004649,ACCT004649,Smart Meter,2023-03-07,Active
MTR004650,ACCT004650,Smart Meter,2014-07-16,Active
MTR004651,ACCT004651,Smart Meter,2021-09-12,Active
MTR004652,ACCT004652,Smart Meter,2022-08-21,Active
MTR004653,ACCT004653,Smart Meter,2014-01-27,Active
MTR004654,ACCT004654,Smart Meter,2024-09-21,Active
MTR004655,ACCT004655,Smart Meter,2018-09-14,Active
MTR004656,ACCT004656,Smart Meter,2019-12-23,Active
MTR004657,ACCT004657,Smart Meter,2017-01-18,Active
MTR004658,ACCT004658,Smart Meter,2020-03-03,Active
MTR004659,ACCT004659,Smart Meter,2022-06-26,Active
MTR004660,ACCT004660,Smart Meter,2023-06-12,Inactive
MTR004661,ACCT004661,Smart Meter,2023-12-22,Active
MTR004662,ACCT004662,Smart Meter,2024-01-04,Active
MTR004663,ACCT004663,Smart Meter,2017-12-09,Active
MTR004664,ACCT004664,Smart Meter,2023-01-12,Active
MTR004665,ACCT004665,Smart Meter,2015-08-26,Active
MTR004666,ACCT004666,Smart Meter,2016-12-27,Active
MTR004667,ACCT004667,Smart Meter,2014-12-28,Active
MTR004668,ACCT004668,Smart Meter,2017-07-07,Active
MTR004669,ACCT004669,Legacy Meter,2021-05-29,Active
MTR004670,ACCT004670,Smart Meter,2016-12-22,Active
MTR004671,ACCT004671,Smart Meter,2024-10-01,Active
MTR004672,ACCT004672,Smart Meter,2019-07-09,Active
MTR004673,ACCT004673,Smart Meter,2016-08-29,Active
MTR004674,ACCT004674,Smart Meter,2018-09-12,Active
MTR004675,ACCT004675,Legacy Meter,2022-04-16,Active
MTR004676,ACCT004676,Smart Meter,2018-07-05,Active
MTR004677,ACCT004677,Legacy Meter,2018-09-23,Active
MTR004678,ACCT004678,Smart Meter,2022-03-08,Active
MTR004679,ACCT004679,Smart Meter,2016-06-26,Active
MTR004680,ACCT004680,Smart Meter,2023-06-26,Active
MTR004681,ACCT004681,Smart Meter,2014-09-03,Active
MTR004682,ACCT004682,Smart Meter,2020-05-14,Active
MTR004683,ACCT004683,Smart Meter,2014-12-13,Active
MTR004684,ACCT004684,Smart Meter,2019-05-15,Active
MTR004685,ACCT004685,Smart Meter,2015-01-07,Active
MTR004686,ACCT004686,Smart Meter,2016-03-19,Active
MTR004687,ACCT004687,Smart Meter,2021-12-06,Active
MTR004688,ACCT004688,Legacy Meter,2019-12-11,Active
MTR004689,ACCT004689,Smart Meter,2022-07-26,Removed
MTR004690,ACCT004690,Smart Meter,2014-06-09,Active
MTR004691,ACCT004691,Smart Meter,2017-02-24,Active
MTR004692,ACCT004692,Smart Meter,2021-08-16,Active
MTR004693,ACCT004693,Smart Meter,2024-01-27,Active
MTR004694,ACCT004694,Smart Meter,2017-08-27,Active
MTR004695,ACCT004695,Smart Meter,2015-06-02,Active
MTR004696,ACCT004696,Smart Meter,2022-03-02,Active
MTR004697,ACCT004697,Smart Meter,2017-07-12,Active
MTR004698,ACCT004698,Smart Meter,2016-01-16,Active
MTR004699,ACCT004699,Smart Meter,2020-05-24,Active
MTR004700,ACCT004700,Smart Meter,2015-02-24,Active
MTR004701,ACCT004701,Smart Meter,2024-11-11,Inactive
MTR004702,ACCT004702,Smart Meter,2018-04-01,Active
MTR004703,ACCT004703,Smart Meter,2014-05-20,Active
MTR004704,ACCT004704,Smart Meter,2019-01-07,Active
MTR004705,ACCT004705,Smart Meter,2015-12-08,Active
MTR004706,ACCT004706,Smart Meter,2015-11-29,Active
MTR004707,ACCT004707,Smart Meter,2022-04-23,Active
MTR004708,ACCT004708,Smart Meter,2015-04-20,Active
MTR004709,ACCT004709,Legacy Meter,2024-11-20,Active
MTR004710,ACCT004710,Smart Meter,2018-07-19,Active
MTR004711,ACCT004711,Legacy Meter,2023-11-10,Active
MTR004712,ACCT004712,Smart Meter,2019-03-17,Active
MTR004713,ACCT004713,Smart Meter,2020-09-02,Active
MTR004714,ACCT004714,Smart Meter,2015-05-26,Active
MTR004715,ACCT004715,Smart Meter,2015-06-22,Active
MTR004716,ACCT004716,Smart Meter,2020-03-10,Active
MTR004717,ACCT004717,Smart Meter,2022-01-23,Active
MTR004718,ACCT004718,Smart Meter,2018-03-17,Active
MTR004719,ACCT004719,Smart Meter,2024-08-10,Active
MTR004720,ACCT004720,Smart Meter,2017-07-12,Active
MTR004721,ACCT004721,Smart Meter,2017-09-28,Active
MTR004722,ACCT004722,Smart Meter,2016-11-27,Active
MTR004723,ACCT004723,Smart Meter,2014-08-21,Active
MTR004724,ACCT004724,Smart Meter,2020-04-26,Active
MTR004725,ACCT004725,Smart Meter,2014-11-04,Active
MTR004726,ACCT004726,Smart Meter,2015-02-07,Active
MTR004727,ACCT004727,Smart Meter,2016-09-23,Active
MTR004728,ACCT004728,Smart Meter,2017-07-08,Active
MTR004729,ACCT004729,Smart Meter,2018-02-08,Active
MTR004730,ACCT004730,Smart Meter,2016-01-20,Active
MTR004731,ACCT004731,Smart Meter,2017-02-03,Inactive
MTR004732,ACCT004732,Smart Meter,2023-02-01,Active
MTR004733,ACCT004733,Smart Meter,2014-10-31,Active
MTR004734,ACCT004734,Smart Meter,2020-07-18,Active
MTR004735,ACCT004735,Smart Meter,2018-01-10,Active
MTR004736,ACCT004736,Smart Meter,2016-11-27,Active
MTR004737,ACCT004737,Legacy Meter,2024-08-27,Active
MTR004738,ACCT004738,Smart Meter,2016-05-04,Active
MTR004739,ACCT004739,Smart Meter,2016-12-05,Active
MTR004740,ACCT004740,Legacy Meter,2018-10-12,Active
MTR004741,ACCT004741,Legacy Meter,2018-06-17,Active
MTR004742,ACCT004742,Smart Meter,2023-01-05,Active
MTR004743,ACCT004743,Smart Meter,2020-04-22,Active
MTR004744,ACCT004744,Smart Meter,2019-12-25,Active
MTR004745,ACCT004745,Smart Meter,2017-06-08,Active
MTR004746,ACCT004746,Legacy Meter,2016-03-28,Active
MTR004747,ACCT004747,Smart Meter,2018-10-04,Active
MTR004748,ACCT004748,Smart Meter,2023-12-29,Active
MTR004749,ACCT004749,Smart Meter,2016-08-30,Active
MTR004750,ACCT004750,Smart Meter,2014-02-07,Inactive
MTR004751,ACCT004751,Smart Meter,2017-03-24,Active
MTR004752,ACCT004752,Smart Meter,2023-10-15,Active
MTR004753,ACCT004753,Smart Meter,2014-04-15,Active
MTR004754,ACCT004754,Legacy Meter,2014-09-12,Active
MTR004755,ACCT004755,Smart Meter,2023-07-08,Active
MTR004756,ACCT004756,Smart Meter,2020-12-10,Active
MTR004757,ACCT004757,Smart Meter,2019-06-05,Active
MTR004758,ACCT004758,Legacy Meter,2020-11-10,Active
MTR004759,ACCT004759,Smart Meter,2021-01-19,Active
MTR004760,ACCT004760,Smart Meter,2015-08-14,Active
MTR004761,ACCT004761,Smart Meter,2015-06-09,Active
MTR004762,ACCT004762,Smart Meter,2015-01-05,Active
MTR004763,ACCT004763,Smart Meter,2014-04-12,Active
MTR004764,ACCT004764,Legacy Meter,2022-02-11,Active
MTR004765,ACCT004765,Smart Meter,2015-10-26,Active
MTR004766,ACCT004766,Smart Meter,2015-11-21,Active
MTR004767,ACCT004767,Smart Meter,2019-04-11,Active
MTR004768,ACCT004768,Legacy Meter,2021-03-31,Inactive
MTR004769,ACCT004769,Smart Meter,2021-04-01,Active
MTR004770,ACCT004770,Smart Meter,2021-02-01,Active
MTR004771,ACCT004771,Smart Meter,2018-03-16,Active
MTR004772,ACCT004772,Smart Meter,2020-09-02,Active
MTR004773,ACCT004773,Smart Meter,2020-08-07,Active
MTR004774,ACCT004774,Smart Meter,2019-07-22,Active
MTR004775,ACCT004775,Smart Meter,2016-07-19,Active
MTR004776,ACCT004776,Smart Meter,2019-01-31,Active
MTR004777,ACCT004777,Smart Meter,2021-04-13,Active
MTR004778,ACCT004778,Smart Meter,2022-09-22,Active
MTR004779,ACCT004779,Legacy Meter,2021-08-01,Active
MTR004780,ACCT004780,Legacy Meter,2019-06-13,Active
MTR004781,ACCT004781,Smart Meter,2020-07-18,Active
MTR004782,ACCT004782,Legacy Meter,2022-08-12,Removed
MTR004783,ACCT004783,Smart Meter,2019-12-23,Active
MTR004784,ACCT004784,Smart Meter,2022-03-07,Active
MTR004785,ACCT004785,Smart Meter,2024-07-19,Active
MTR004786,ACCT004786,Smart Meter,2019-03-01,Active
MTR004787,ACCT004787,Smart Meter,2016-09-04,Active
MTR004788,ACCT004788,Smart Meter,2024-01-10,Active
MTR004789,ACCT004789,Smart Meter,2019-06-18,Active
MTR004790,ACCT004790,Smart Meter,2015-01-15,Active
MTR004791,ACCT004791,Smart Meter,2018-02-22,Active
MTR004792,ACCT004792,Smart Meter,2017-02-22,Active
MTR004793,ACCT004793,Smart Meter,2019-09-17,Active
MTR004794,ACCT004794,Smart Meter,2016-02-20,Active
MTR004795,ACCT004795,Smart Meter,2014-11-06,Active
MTR004796,ACCT004796,Smart Meter,2019-11-24,Active
MTR004797,ACCT004797,Smart Meter,2015-07-10,Active
MTR004798,ACCT004798,Smart Meter,2023-01-10,Active
MTR004799,ACCT004799,Smart Meter,2023-01-27,Active
MTR004800,ACCT004800,Smart Meter,2015-02-01,Active
MTR004801,ACCT004801,Legacy Meter,2020-01-10,Inactive
MTR004802,ACCT004802,Smart Meter,2021-01-27,Active
MTR004803,ACCT004803,Smart Meter,2024-02-25,Removed
MTR004804,ACCT004804,Smart Meter,2024-08-04,Active
MTR004805,ACCT004805,Smart Meter,2022-05-02,Active
MTR004806,ACCT004806,Legacy Meter,2022-04-02,Active
MTR004807,ACCT004807,Smart Meter,2023-07-06,Active
MTR004808,ACCT004808,Smart Meter,2019-02-27,Active
MTR004809,ACCT004809,Smart Meter,2024-07-11,Active
MTR004810,ACCT004810,Smart Meter,2017-03-15,Removed
MTR004811,ACCT004811,Smart Meter,2022-12-07,Active
MTR004812,ACCT004812,Smart Meter,2022-01-19,Active
MTR004813,ACCT004813,Smart Meter,2024-04-06,Active
MTR004814,ACCT004814,Smart Meter,2021-03-15,Active
MTR004815,ACCT004815,Smart Meter,2014-07-20,Active
MTR004816,ACCT004816,Smart Meter,2019-03-06,Active
MTR004817,ACCT004817,Smart Meter,2014-01-12,Active
MTR004818,ACCT004818,Smart Meter,2016-12-11,Active
MTR004819,ACCT004819,Smart Meter,2019-05-31,Active
MTR004820,ACCT004820,Smart Meter,2021-09-16,Active
MTR004821,ACCT004821,Smart Meter,2017-08-18,Active
MTR004822,ACCT004822,Smart Meter,2019-03-11,Active
MTR004823,ACCT004823,Smart Meter,2023-03-26,Active
MTR004824,ACCT004824,Smart Meter,2016-07-08,Active
MTR004825,ACCT004825,Smart Meter,2021-01-12,Active
MTR004826,ACCT004826,Smart Meter,2022-10-17,Active
MTR004827,ACCT004827,Smart Meter,2019-11-18,Active
MTR004828,ACCT004828,Smart Meter,2023-09-27,Active
MTR004829,ACCT004829,Smart Meter,2022-10-14,Active
MTR004830,ACCT004830,Smart Meter,2016-05-20,Active
MTR004831,ACCT004831,Smart Meter,2015-01-01,Active
MTR004832,ACCT004832,Smart Meter,2024-10-30,Active
MTR004833,ACCT004833,Smart Meter,2023-11-15,Active
MTR004834,ACCT004834,Smart Meter,2023-10-19,Active
MTR004835,ACCT004835,Smart Meter,2015-10-19,Active
MTR004836,ACCT004836,Smart Meter,2014-06-10,Active
MTR004837,ACCT004837,Smart Meter,2021-09-09,Active
MTR004838,ACCT004838,Smart Meter,2014-06-24,Active
MTR004839,ACCT004839,Smart Meter,2022-08-26,Active
MTR004840,ACCT004840,Legacy Meter,2023-07-03,Active
MTR004841,ACCT004841,Smart Meter,2018-02-12,Active
MTR004842,ACCT004842,Legacy Meter,2015-06-29,Active
MTR004843,ACCT004843,Smart Meter,2020-11-29,Active
MTR004844,ACCT004844,Smart Meter,2024-07-21,Active
MTR004845,ACCT004845,Smart Meter,2020-05-19,Active
MTR004846,ACCT004846,Smart Meter,2018-10-28,Active
MTR004847,ACCT004847,Smart Meter,2016-08-14,Active
MTR004848,ACCT004848,Smart Meter,2015-03-28,Removed
MTR004849,ACCT004849,Smart Meter,2024-02-13,Active
MTR004850,ACCT004850,Smart Meter,2014-03-23,Active
MTR004851,ACCT004851,Smart Meter,2017-05-21,Active
MTR004852,ACCT004852,Legacy Meter,2016-03-26,Active
MTR004853,ACCT004853,Legacy Meter,2021-01-11,Active
MTR004854,ACCT004854,Legacy Meter,2019-12-22,Active
MTR004855,ACCT004855,Smart Meter,2015-03-23,Active
MTR004856,ACCT004856,Smart Meter,2019-12-06,Active
MTR004857,ACCT004857,Smart Meter,2018-06-08,Active
MTR004858,ACCT004858,Smart Meter,2018-11-29,Active
MTR004859,ACCT004859,Legacy Meter,2023-01-28,Active
MTR004860,ACCT004860,Smart Meter,2016-01-19,Active
MTR004861,ACCT004861,Smart Meter,2017-03-19,Active
MTR004862,ACCT004862,Smart Meter,2019-03-25,Active
MTR004863,ACCT004863,Smart Meter,2018-04-06,Active
MTR004864,ACCT004864,Smart Meter,2015-10-08,Active
MTR004865,ACCT004865,Smart Meter,2015-01-14,Active
MTR004866,ACCT004866,Smart Meter,2021-04-09,Active
MTR004867,ACCT004867,Smart Meter,2022-04-02,Active
MTR004868,ACCT004868,Smart Meter,2021-01-16,Active
MTR004869,ACCT004869,Smart Meter,2023-10-25,Active
MTR004870,ACCT004870,Smart Meter,2024-03-22,Active
MTR004871,ACCT004871,Smart Meter,2017-02-14,Active
MTR004872,ACCT004872,Smart Meter,2024-03-24,Active
MTR004873,ACCT004873,Smart Meter,2021-03-08,Active
MTR004874,ACCT004874,Smart Meter,2016-07-25,Active
MTR004875,ACCT004875,Smart Meter,2019-07-07,Active
MTR004876,ACCT004876,Smart Meter,2015-10-24,Active
MTR004877,ACCT004877,Smart Meter,2017-09-02,Active
MTR004878,ACCT004878,Smart Meter,2016-05-25,Active
MTR004879,ACCT004879,Smart Meter,2014-01-12,Active
MTR004880,ACCT004880,Smart Meter,2017-01-18,Active
MTR004881,ACCT004881,Smart Meter,2015-01-23,Active
MTR004882,ACCT004882,Smart Meter,2019-11-01,Active
MTR004883,ACCT004883,Smart Meter,2022-04-12,Active
MTR004884,ACCT004884,Smart Meter,2024-06-30,Active
MTR004885,ACCT004885,Smart Meter,2019-04-04,Active
MTR004886,ACCT004886,Smart Meter,2015-01-31,Active
MTR004887,ACCT004887,Smart Meter,2021-02-05,Active
MTR004888,ACCT004888,Smart Meter,2021-06-01,Active
MTR004889,ACCT004889,Smart Meter,2015-10-02,Inactive
MTR004890,ACCT004890,Smart Meter,2014-04-10,Active
MTR004891,ACCT004891,Smart Meter,2015-04-02,Active
MTR004892,ACCT004892,Smart Meter,2019-07-16,Active
MTR004893,ACCT004893,Smart Meter,2021-12-31,Active
MTR004894,ACCT004894,Legacy Meter,2020-07-03,Active
MTR004895,ACCT004895,Smart Meter,2021-08-03,Active
MTR004896,ACCT004896,Smart Meter,2014-03-15,Active
MTR004897,ACCT004897,Smart Meter,2022-09-03,Active
MTR004898,ACCT004898,Smart Meter,2019-11-10,Active
MTR004899,ACCT004899,Smart Meter,2020-07-05,Active
MTR004900,ACCT004900,Smart Meter,2019-02-07,Active
MTR004901,ACCT004901,Smart Meter,2014-06-24,Active
MTR004902,ACCT004902,Smart Meter,2018-10-27,Active
MTR004903,ACCT004903,Smart Meter,2020-06-20,Active
MTR004904,ACCT004904,Smart Meter,2024-04-16,Active
MTR004905,ACCT004905,Smart Meter,2023-12-19,Active
MTR004906,ACCT004906,Smart Meter,2015-05-12,Active
MTR004907,ACCT004907,Smart Meter,2017-07-16,Active
MTR004908,ACCT004908,Smart Meter,2015-03-04,Active
MTR004909,ACCT004909,Smart Meter,2014-02-04,Active
MTR004910,ACCT004910,Smart Meter,2019-12-07,Active
MTR004911,ACCT004911,Smart Meter,2017-10-26,Active
MTR004912,ACCT004912,Smart Meter,2022-02-20,Active
MTR004913,ACCT004913,Smart Meter,2023-12-19,Active
MTR004914,ACCT004914,Smart Meter,2024-11-16,Active
MTR004915,ACCT004915,Smart Meter,2023-08-24,Active
MTR004916,ACCT004916,Smart Meter,2023-04-04,Active
MTR004917,ACCT004917,Smart Meter,2017-10-12,Active
MTR004918,ACCT004918,Smart Meter,2023-06-10,Active
MTR004919,ACCT004919,Smart Meter,2021-11-15,Active
MTR004920,ACCT004920,Legacy Meter,2022-09-12,Active
MTR004921,ACCT004921,Smart Meter,2020-09-03,Active
MTR004922,ACCT004922,Smart Meter,2014-06-25,Active
MTR004923,ACCT004923,Smart Meter,2019-11-24,Active
MTR004924,ACCT004924,Smart Meter,2015-08-15,Active
MTR004925,ACCT004925,Legacy Meter,2017-04-01,Active
MTR004926,ACCT004926,Smart Meter,2016-07-02,Active
MTR004927,ACCT004927,Smart Meter,2017-07-14,Active
MTR004928,ACCT004928,Smart Meter,2018-05-06,Active
MTR004929,ACCT004929,Smart Meter,2024-11-04,Active
MTR004930,ACCT004930,Smart Meter,2017-07-26,Active
MTR004931,ACCT004931,Smart Meter,2017-08-19,Active
MTR004932,ACCT004932,Smart Meter,2024-01-07,Active
MTR004933,ACCT004933,Smart Meter,2022-03-22,Active
MTR004934,ACCT004934,Smart Meter,2016-08-10,Active
MTR004935,ACCT004935,Smart Meter,2016-05-10,Active
MTR004936,ACCT004936,Smart Meter,2019-12-15,Inactive
MTR004937,ACCT004937,Smart Meter,2017-06-23,Active
MTR004938,ACCT004938,Smart Meter,2021-11-11,Active
MTR004939,ACCT004939,Smart Meter,2014-08-22,Active
MTR004940,ACCT004940,Smart Meter,2021-06-07,Active
MTR004941,ACCT004941,Smart Meter,2024-01-05,Active
MTR004942,ACCT004942,Smart Meter,2022-02-26,Active
