account_id,customer_id,premise_id,service_type,customer_segment,county,account_status,rate_plan_id
ACCT004708,CUST004708,PREM004708,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004709,CUST004709,PREM004709,Electric,Commercial,SAN MATEO,Active,R-COM-GEN
ACCT004710,CUST004710,PREM004710,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT004711,CUST004711,PREM004711,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004712,CUST004712,PREM004712,Electric,Residential,BUTTE,Active,R-RES-TOU
ACCT004713,CUST004713,PREM004713,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004714,CUST004714,PREM004714,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004715,CUST004715,PREM004715,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004716,CUST004716,PREM004716,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004717,CUST004717,PREM004717,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004718,CUST004718,PREM004718,Electric,Streetlighting,ALAMEDA,Active,R-STLIGHT
ACCT004719,CUST004719,PREM004719,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004720,CUST004720,PREM004720,Electric,Commercial,FRESNO,Active,R-COM-GEN
ACCT004721,CUST004721,PREM004721,Electric,Residential,MERCED,Active,R-RES-TOU
ACCT004722,CUST004722,PREM004722,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004723,CUST004723,PREM004723,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT004724,CUST004724,PREM004724,Electric,Residential,SOLANO,Active,R-RES-TOU
ACCT004725,CUST004725,PREM004725,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004726,CUST004726,PREM004726,Electric,Residential,KINGS,Active,R-RES-TOU
ACCT004727,CUST004727,PREM004727,Electric,Commercial,SAN JOAQUIN,Active,R-COM-GEN
ACCT004728,CUST004728,PREM004728,Electric,Commercial,SANTA CLARA,Active,R-COM-GEN
ACCT004729,CUST004729,PREM004729,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004730,CUST004730,PREM004730,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004731,CUST004731,PREM004731,Electric,Residential,SANTA CLARA,Inactive,R-RES-TOU
ACCT004732,CUST004732,PREM004732,Electric,Residential,SOLANO,Active,R-RES-TOU
ACCT004733,CUST004733,PREM004733,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004734,CUST004734,PREM004734,Electric,Industrial,MERCED,Active,R-IND-GEN
ACCT004735,CUST004735,PREM004735,Electric,Residential,SOLANO,Active,R-RES-TOU
ACCT004736,CUST004736,PREM004736,Electric,Residential,SAN LUIS OBISPO,Active,R-RES-TOU
ACCT004737,CUST004737,PREM004737,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT004738,CUST004738,PREM004738,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT004739,CUST004739,PREM004739,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004740,CUST004740,PREM004740,Electric,Residential,SANTA BARBARA,Active,R-RES-TOU
ACCT004741,CUST004741,PREM004741,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT004742,CUST004742,PREM004742,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT004743,CUST004743,PREM004743,Electric,Residential,BUTTE,Active,R-RES-TOU
ACCT004744,CUST004744,PREM004744,Electric,Mining,FRESNO,Active,R-MIN-GEN
ACCT004745,CUST004745,PREM004745,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004746,CUST004746,PREM004746,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT004747,CUST004747,PREM004747,Electric,Residential,MERCED,Active,R-RES-TOU
ACCT004748,CUST004748,PREM004748,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004749,CUST004749,PREM004749,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT004750,CUST004750,PREM004750,Electric,Commercial,TUOLUMNE,Pending Close,R-COM-GEN
ACCT004751,CUST004751,PREM004751,Electric,Residential,SAN MATEO,Active,R-RES-TOU
ACCT004752,CUST004752,PREM004752,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004753,CUST004753,PREM004753,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004754,CUST004754,PREM004754,Electric,Residential,MERCED,Active,R-RES-TOU
ACCT004755,CUST004755,PREM004755,Electric,Commercial,SANTA CLARA,Active,R-COM-GEN
ACCT004756,CUST004756,PREM004756,Electric,Commercial,ALAMEDA,Active,R-COM-GEN
ACCT004757,CUST004757,PREM004757,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004758,CUST004758,PREM004758,Electric,Residential,SHASTA,Active,R-RES-TOU
ACCT004759,CUST004759,PREM004759,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004760,CUST004760,PREM004760,Electric,"Transportation, Communications, & Utilities",SAN FRANCISCO,Active,R-TCU-GEN
ACCT004761,CUST004761,PREM004761,Electric,Residential,YOLO,Active,R-RES-TOU
ACCT004762,CUST004762,PREM004762,Electric,"Transportation, Communications, & Utilities",SANTA CLARA,Active,R-TCU-GEN
ACCT004763,CUST004763,PREM004763,Electric,Residential,KINGS,Active,R-RES-TOU
ACCT004764,CUST004764,PREM004764,Electric,Residential,NAPA,Active,R-RES-TOU
ACCT004765,CUST004765,PREM004765,Electric,Residential,SONOMA,Active,R-RES-TOU
ACCT004766,CUST004766,PREM004766,Electric,Mining,SANTA CLARA,Active,R-MIN-GEN
ACCT004767,CUST004767,PREM004767,Electric,Commercial,SANTA BARBARA,Active,R-COM-GEN
ACCT004768,CUST004768,PREM004768,Electric,Residential,MADERA,Pending Close,R-RES-TOU
ACCT004769,CUST004769,PREM004769,Electric,Residential,SHASTA,Active,R-RES-TOU
ACCT004770,CUST004770,PREM004770,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004771,CUST004771,PREM004771,Electric,Residential,MERCED,Active,R-RES-TOU
ACCT004772,CUST004772,PREM004772,Electric,Residential,SAN MATEO,Active,R-RES-TOU
ACCT004773,CUST004773,PREM004773,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004774,CUST004774,PREM004774,Electric,Commercial,KERN,Active,R-COM-GEN
ACCT004775,CUST004775,PREM004775,Electric,Residential,MERCED,Active,R-RES-TOU
ACCT004776,CUST004776,PREM004776,Electric,Commercial,KERN,Active,R-COM-GEN
ACCT004777,CUST004777,PREM004777,Electric,Residential,PLACER,Active,R-RES-TOU
ACCT004778,CUST004778,PREM004778,Electric,Residential,YUBA,Active,R-RES-TOU
ACCT004779,CUST004779,PREM004779,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004780,CUST004780,PREM004780,Electric,Residential,EL DORADO,Active,R-RES-TOU
ACCT004781,CUST004781,PREM004781,Electric,Residential,SAN MATEO,Active,R-RES-TOU
ACCT004782,CUST004782,PREM004782,Electric,Residential,KERN,Inactive,R-RES-TOU
ACCT004783,CUST004783,PREM004783,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT004784,CUST004784,PREM004784,Electric,Residential,AMADOR,Active,R-RES-TOU
ACCT004785,CUST004785,PREM004785,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT004786,CUST004786,PREM004786,Electric,Residential,MERCED,Active,R-RES-TOU
ACCT004787,CUST004787,PREM004787,Electric,Commercial,SANTA CLARA,Active,R-COM-GEN
ACCT004788,CUST004788,PREM004788,Electric,Commercial,SANTA CLARA,Active,R-COM-GEN
ACCT004789,CUST004789,PREM004789,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004790,CUST004790,PREM004790,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT004791,CUST004791,PREM004791,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004792,CUST004792,PREM004792,Electric,Agriculture And Water Pumping,PLACER,Active,R-AGR-PUMP
ACCT004793,CUST004793,PREM004793,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT004794,CUST004794,PREM004794,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004795,CUST004795,PREM004795,Electric,Residential,PLACER,Active,R-RES-TOU
ACCT004796,CUST004796,PREM004796,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT004797,CUST004797,PREM004797,Electric,Residential,YOLO,Active,R-RES-TOU
ACCT004798,CUST004798,PREM004798,Electric,Residential,SANTA BARBARA,Active,R-RES-TOU
ACCT004799,CUST004799,PREM004799,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004800,CUST004800,PREM004800,Electric,Residential,MENDOCINO,Active,R-RES-TOU
ACCT004801,CUST004801,PREM004801,Electric,Residential,MERCED,Inactive,R-RES-TOU
ACCT004802,CUST004802,PREM004802,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004803,CUST004803,PREM004803,Electric,Commercial,SANTA CLARA,Inactive,R-COM-GEN
ACCT004804,CUST004804,PREM004804,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT004805,CUST004805,PREM004805,Electric,Commercial,SAN FRANCISCO,Active,R-COM-GEN
ACCT004806,CUST004806,PREM004806,Electric,Residential,MERCED,Active,R-RES-TOU
ACCT004807,CUST004807,PREM004807,Electric,Residential,SOLANO,Active,R-RES-TOU
ACCT004808,CUST004808,PREM004808,Electric,Agriculture And Water Pumping,SANTA CRUZ,Active,R-AGR-PUMP
ACCT004809,CUST004809,PREM004809,Electric,Residential,SHASTA,Active,R-RES-TOU
ACCT004810,CUST004810,PREM004810,Electric,Commercial,PLACER,Inactive,R-COM-GEN
ACCT004811,CUST004811,PREM004811,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004812,CUST004812,PREM004812,Electric,Commercial,SAN JOAQUIN,Active,R-COM-GEN
ACCT004813,CUST004813,PREM004813,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004814,CUST004814,PREM004814,Electric,Residential,MERCED,Active,R-RES-TOU
ACCT004815,CUST004815,PREM004815,Electric,Residential,LAKE,Active,R-RES-TOU
ACCT004816,CUST004816,PREM004816,Electric,Industrial,FRESNO,Active,R-IND-GEN
ACCT004817,CUST004817,PREM004817,Electric,Commercial,SAN LUIS OBISPO,Active,R-COM-GEN
ACCT004818,CUST004818,PREM004818,Electric,Commercial,KERN,Active,R-COM-GEN
ACCT004819,CUST004819,PREM004819,Electric,Commercial,SAN MATEO,Active,R-COM-GEN
ACCT004820,CUST004820,PREM004820,Electric,Residential,SAN MATEO,Active,R-RES-TOU
ACCT004821,CUST004821,PREM004821,Electric,Residential,SANTA BARBARA,Active,R-RES-TOU
ACCT004822,CUST004822,PREM004822,Electric,Residential,MADERA,Active,R-RES-TOU
ACCT004823,CUST004823,PREM004823,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT004824,CUST004824,PREM004824,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004825,CUST004825,PREM004825,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004826,CUST004826,PREM004826,Electric,Residential,MERCED,Active,R-RES-TOU
ACCT004827,CUST004827,PREM004827,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004828,CUST004828,PREM004828,Electric,Residential,PLACER,Active,R-RES-TOU
ACCT004829,CUST004829,PREM004829,Electric,Residential,MERCED,Active,R-RES-TOU
ACCT004830,CUST004830,PREM004830,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT004831,CUST004831,PREM004831,Electric,Commercial,KERN,Active,R-COM-GEN
ACCT004832,CUST004832,PREM004832,Electric,Residential,SONOMA,Active,R-RES-TOU
ACCT004833,CUST004833,PREM004833,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004834,CUST004834,PREM004834,Electric,Residential,YUBA,Active,R-RES-TOU
ACCT004835,CUST004835,PREM004835,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004836,CUST004836,PREM004836,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT004837,CUST004837,PREM004837,Electric,Residential,SONOMA,Active,R-RES-TOU
ACCT004838,CUST004838,PREM004838,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004839,CUST004839,PREM004839,Electric,Residential,SOLANO,Active,R-RES-TOU
ACCT004840,CUST004840,PREM004840,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT004841,CUST004841,PREM004841,Electric,Agriculture And Water Pumping,BUTTE,Active,R-AGR-PUMP
ACCT004842,CUST004842,PREM004842,Electric,Agriculture And Water Pumping,SHASTA,Active,R-AGR-PUMP
ACCT004843,CUST004843,PREM004843,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004844,CUST004844,PREM004844,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT004845,CUST004845,PREM004845,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004846,CUST004846,PREM004846,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004847,CUST004847,PREM004847,Electric,Industrial,SAN JOAQUIN,Active,R-IND-GEN
ACCT004848,CUST004848,PREM004848,Electric,Residential,SAN MATEO,Pending Close,R-RES-TOU
ACCT004849,CUST004849,PREM004849,Electric,Residential,NEVADA,Active,R-RES-TOU
ACCT004850,CUST004850,PREM004850,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004851,CUST004851,PREM004851,Electric,"Transportation, Communications, & Utilities",SANTA BARBARA,Active,R-TCU-GEN
ACCT004852,CUST004852,PREM004852,Electric,Residential,KINGS,Active,R-RES-TOU
ACCT004853,CUST004853,PREM004853,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT004854,CUST004854,PREM004854,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT004855,CUST004855,PREM004855,Electric,Residential,MONTEREY,Active,R-RES-TOU
ACCT004856,CUST004856,PREM004856,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004857,CUST004857,PREM004857,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004858,CUST004858,PREM004858,Electric,Industrial,SAN FRANCISCO,Active,R-IND-GEN
ACCT004859,CUST004859,PREM004859,Electric,Commercial,ALAMEDA,Active,R-COM-GEN
ACCT004860,CUST004860,PREM004860,Electric,Commercial,SANTA CLARA,Active,R-COM-GEN
ACCT004861,CUST004861,PREM004861,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT004862,CUST004862,PREM004862,Electric,Commercial,PLACER,Active,R-COM-GEN
ACCT004863,CUST004863,PREM004863,Electric,Residential,TUOLUMNE,Active,R-RES-TOU
ACCT004864,CUST004864,PREM004864,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT004865,CUST004865,PREM004865,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT004866,CUST004866,PREM004866,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT004867,CUST004867,PREM004867,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004868,CUST004868,PREM004868,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004869,CUST004869,PREM004869,Electric,Residential,CALAVERAS,Active,R-RES-TOU
ACCT004870,CUST004870,PREM004870,Electric,Commercial,SANTA CLARA,Active,R-COM-GEN
ACCT004871,CUST004871,PREM004871,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004872,CUST004872,PREM004872,Electric,Residential,PLACER,Active,R-RES-TOU
ACCT004873,CUST004873,PREM004873,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004874,CUST004874,PREM004874,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004875,CUST004875,PREM004875,Electric,Residential,SAN LUIS OBISPO,Active,R-RES-TOU
ACCT004876,CUST004876,PREM004876,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004877,CUST004877,PREM004877,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT004878,CUST004878,PREM004878,Electric,Residential,MARIN,Active,R-RES-TOU
ACCT004879,CUST004879,PREM004879,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT004880,CUST004880,PREM004880,Electric,Commercial,SAN FRANCISCO,Active,R-COM-GEN
ACCT004881,CUST004881,PREM004881,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004882,CUST004882,PREM004882,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT004883,CUST004883,PREM004883,Electric,Commercial,SAN MATEO,Active,R-COM-GEN
ACCT004884,CUST004884,PREM004884,Electric,Residential,AMADOR,Active,R-RES-TOU
ACCT004885,CUST004885,PREM004885,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT004886,CUST004886,PREM004886,Electric,Commercial,FRESNO,Active,R-COM-GEN
ACCT004887,CUST004887,PREM004887,Electric,Residential,SONOMA,Active,R-RES-TOU
ACCT004888,CUST004888,PREM004888,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT004889,CUST004889,PREM004889,Electric,Residential,SANTA CLARA,Inactive,R-RES-TOU
ACCT004890,CUST004890,PREM004890,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004891,CUST004891,PREM004891,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT004892,CUST004892,PREM004892,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004893,CUST004893,PREM004893,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT004894,CUST004894,PREM004894,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT004895,CUST004895,PREM004895,Electric,Residential,SOLANO,Active,R-RES-TOU
ACCT004896,CUST004896,PREM004896,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004897,CUST004897,PREM004897,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT004898,CUST004898,PREM004898,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT004899,CUST004899,PREM004899,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT004900,CUST004900,PREM004900,Electric,Commercial,CONTRA COSTA,Active,R-COM-GEN
ACCT004901,CUST004901,PREM004901,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT004902,CUST004902,PREM004902,Electric,Residential,MARIN,Active,R-RES-TOU
ACCT004903,CUST004903,PREM004903,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004904,CUST004904,PREM004904,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT004905,CUST004905,PREM004905,Electric,Industrial,YOLO,Active,R-IND-GEN
ACCT004906,CUST004906,PREM004906,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004907,CUST004907,PREM004907,Electric,Agriculture And Water Pumping,SAN JOAQUIN,Active,R-AGR-PUMP
ACCT004908,CUST004908,PREM004908,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT004909,CUST004909,PREM004909,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004910,CUST004910,PREM004910,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT004911,CUST004911,PREM004911,Electric,Commercial,ALAMEDA,Active,R-COM-GEN
ACCT004912,CUST004912,PREM004912,Electric,Residential,SONOMA,Active,R-RES-TOU
ACCT004913,CUST004913,PREM004913,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004914,CUST004914,PREM004914,Electric,Residential,SAN LUIS OBISPO,Active,R-RES-TOU
ACCT004915,CUST004915,PREM004915,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004916,CUST004916,PREM004916,Electric,Commercial,AMADOR,Active,R-COM-GEN
ACCT004917,CUST004917,PREM004917,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004918,CUST004918,PREM004918,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004919,CUST004919,PREM004919,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT004920,CUST004920,PREM004920,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004921,CUST004921,PREM004921,Electric,Agriculture And Water Pumping,ALAMEDA,Active,R-AGR-PUMP
ACCT004922,CUST004922,PREM004922,Electric,Residential,MONTEREY,Active,R-RES-TOU
ACCT004923,CUST004923,PREM004923,Electric,Residential,SAN LUIS OBISPO,Active,R-RES-TOU
ACCT004924,CUST004924,PREM004924,Electric,Commercial,EL DORADO,Active,R-COM-GEN
ACCT004925,CUST004925,PREM004925,Electric,Residential,PLACER,Active,R-RES-TOU
ACCT004926,CUST004926,PREM004926,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004927,CUST004927,PREM004927,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004928,CUST004928,PREM004928,Electric,Residential,YUBA,Active,R-RES-TOU
ACCT004929,CUST004929,PREM004929,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT004930,CUST004930,PREM004930,Electric,Commercial,SONOMA,Active,R-COM-GEN
ACCT004931,CUST004931,PREM004931,Electric,Residential,SAN JOAQUIN,Active,R-RES-TOU
ACCT004932,CUST004932,PREM004932,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004933,CUST004933,PREM004933,Electric,Agriculture And Water Pumping,SANTA CLARA,Active,R-AGR-PUMP
ACCT004934,CUST004934,PREM004934,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT004935,CUST004935,PREM004935,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004936,CUST004936,PREM004936,Electric,Residential,SANTA CLARA,Inactive,R-RES-TOU
ACCT004937,CUST004937,PREM004937,Electric,Commercial,KERN,Active,R-COM-GEN
ACCT004938,CUST004938,PREM004938,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT004939,CUST004939,PREM004939,Electric,Residential,MONTEREY,Active,R-RES-TOU
ACCT004940,CUST004940,PREM004940,Electric,Commercial,SOLANO,Active,R-COM-GEN
ACCT004941,CUST004941,PREM004941,Electric,Residential,SUTTER,Active,R-RES-TOU
ACCT004942,CUST004942,PREM004942,Electric,Residential,CONTRA COSTA,Active,R-RES-TOU
ACCT004943,CUST004943,PREM004943,Electric,Commercial,CONTRA COSTA,Active,R-COM-GEN
ACCT004944,CUST004944,PREM004944,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT004945,CUST004945,PREM004945,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004946,CUST004946,PREM004946,Electric,Industrial,ALAMEDA,Pending Close,R-IND-GEN
ACCT004947,CUST004947,PREM004947,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004948,CUST004948,PREM004948,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004949,CUST004949,PREM004949,Electric,Commercial,KERN,Active,R-COM-GEN
ACCT004950,CUST004950,PREM004950,Electric,Commercial,KERN,Active,R-COM-GEN
ACCT004951,CUST004951,PREM004951,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004952,CUST004952,PREM004952,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT004953,CUST004953,PREM004953,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004954,CUST004954,PREM004954,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004955,CUST004955,PREM004955,Electric,Residential,SANTA CLARA,Active,R-RES-TOU
ACCT004956,CUST004956,PREM004956,Electric,Residential,SAN MATEO,Active,R-RES-TOU
ACCT004957,CUST004957,PREM004957,Electric,Residential,SOLANO,Active,R-RES-TOU
ACCT004958,CUST004958,PREM004958,Electric,Residential,MADERA,Active,R-RES-TOU
ACCT004959,CUST004959,PREM004959,Electric,Residential,FRESNO,Active,R-RES-TOU
ACCT004960,CUST004960,PREM004960,Electric,Residential,ALAMEDA,Active,R-RES-TOU
ACCT004961,CUST004961,PREM004961,Electric,Residential,NEVADA,Active,R-RES-TOU
ACCT004962,CUST004962,PREM004962,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT004963,CUST004963,PREM004963,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004964,CUST004964,PREM004964,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT004965,CUST004965,PREM004965,Electric,Residential,KERN,Active,R-RES-TOU
ACCT004966,CUST004966,PREM004966,Electric,Residential,SAN FRANCISCO,Active,R-RES-TOU
ACCT004967,CUST004967,PREM004967,Electric,Agriculture And Water Pumping,FRESNO,Active,R-AGR-PUMP
